entry,at,order
"""sunny @ WuCshiDEpw"" shows a 2♦, 10♣.",2023-03-15T02:42:49.637Z,167884816963700
"-- ending hand #67 --",2023-03-15T02:42:48.785Z,167884816878501
"""Danial @ kMYSUvj9gu"" collected 10.76 from pot with A High (combination: A♥, K♥, J♥, 8♣, 7♠)",2023-03-15T02:42:48.785Z,167884816878500
"River: 5♣, J♥, 7♠, 2♠ [8♣]",2023-03-15T02:42:44.770Z,167884816477000
"Turn: 5♣, J♥, 7♠ [2♠]",2023-03-15T02:42:40.700Z,167884816070000
"Flop:  [5♣, J♥, 7♠]",2023-03-15T02:42:36.686Z,167884815668600
"""Joel @ DdWeAYaTSY"" shows a Q♥, K♣.",2023-03-15T02:42:32.599Z,167884815259901
"""Danial @ kMYSUvj9gu"" shows a A♥, K♥.",2023-03-15T02:42:32.599Z,167884815259900
"Some players choose to not run it twice.",2023-03-15T02:42:31.779Z,167884815177901
"""Danial @ kMYSUvj9gu"" chooses to not run it twice.",2023-03-15T02:42:31.779Z,167884815177900
"""Joel @ DdWeAYaTSY"" chooses to  run it twice.",2023-03-15T02:42:31.127Z,167884815112700
"Remaining players decide whether to run it twice.",2023-03-15T02:42:29.544Z,167884814954401
"""Joel @ DdWeAYaTSY"" calls 5.31 and go all in",2023-03-15T02:42:29.544Z,167884814954400
"""Danial @ kMYSUvj9gu"" raises to 5.31",2023-03-15T02:42:18.954Z,167884813895400
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:42:13.478Z,167884813347800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:42:11.312Z,167884813131200
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:42:10.379Z,167884813037900
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:42:09.513Z,167884812951300
"""Joel @ DdWeAYaTSY"" raises to 1.10",2023-03-15T02:42:08.659Z,167884812865900
"""Juli @ dmawfvSpk0"" folds",2023-03-15T02:42:01.368Z,167884812136800
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T02:41:55.260Z,167884811526000
"""Danial @ kMYSUvj9gu"" raises to 0.36",2023-03-15T02:41:53.847Z,167884811384700
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T02:41:48.765Z,167884810876500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-15T02:41:46.901Z,167884810690100
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:41:43.506Z,167884810350600
"""Ayatollah Cum @ P89jLhJu-g"" posts a big blind of 0.04",2023-03-15T02:41:38.458Z,167884809845812
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-15T02:41:38.458Z,167884809845811
"Your hand is 3♥, A♣",2023-03-15T02:41:38.458Z,167884809845803
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.06) | #2 ""dorothy @ wzpnFqlu9P"" (15.85) | #3 ""Danial @ kMYSUvj9gu"" (9.41) | #4 ""Fred @ EWw5rDVNJX"" (4.61) | #6 ""Juli @ dmawfvSpk0"" (5.86) | #7 ""Joel @ DdWeAYaTSY"" (5.31) | #8 ""sunny @ WuCshiDEpw"" (15.62) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (4.63) | #10 ""Andrew @ yhDVFE17BV"" (8.83)",2023-03-15T02:41:38.458Z,167884809845801
"-- starting hand #67 (id: 14oaclv3bisq)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-15T02:41:38.458Z,167884809845800
"Undealt cards:  [2♥, 4♣, 7♥, 8♣, 5♠]",2023-03-15T02:41:37.965Z,167884809796500
"-- ending hand #66 --",2023-03-15T02:41:32.453Z,167884809245302
"""Danial @ kMYSUvj9gu"" collected 0.18 from pot",2023-03-15T02:41:32.453Z,167884809245301
"Uncalled bet of 0.32 returned to ""Danial @ kMYSUvj9gu""",2023-03-15T02:41:32.453Z,167884809245300
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:41:31.591Z,167884809159100
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:41:25.152Z,167884808515200
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:41:19.306Z,167884807930600
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:41:18.431Z,167884807843100
"""Juli @ dmawfvSpk0"" folds",2023-03-15T02:41:15.704Z,167884807570400
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T02:41:10.483Z,167884807048300
"""Danial @ kMYSUvj9gu"" raises to 0.36",2023-03-15T02:41:07.953Z,167884806795300
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T02:41:02.692Z,167884806269200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:41:00.909Z,167884806090900
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:40:53.425Z,167884805342500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-15T02:40:52.558Z,167884805255800
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-15T02:40:50.312Z,167884805031212
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-15T02:40:50.312Z,167884805031211
"Your hand is K♥, 10♦",2023-03-15T02:40:50.312Z,167884805031203
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.06) | #2 ""dorothy @ wzpnFqlu9P"" (15.89) | #3 ""Danial @ kMYSUvj9gu"" (9.27) | #4 ""Fred @ EWw5rDVNJX"" (4.61) | #6 ""Juli @ dmawfvSpk0"" (5.86) | #7 ""Joel @ DdWeAYaTSY"" (5.33) | #8 ""sunny @ WuCshiDEpw"" (15.66) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (4.67) | #10 ""Andrew @ yhDVFE17BV"" (8.83)",2023-03-15T02:40:50.312Z,167884805031201
"-- starting hand #66 (id: geyw8iq8mv2y)  (No Limit Texas Hold'em) (dealer: ""Juli @ dmawfvSpk0"") --",2023-03-15T02:40:50.312Z,167884805031200
"-- ending hand #65 --",2023-03-15T02:40:44.303Z,167884804430303
"""qipanda @ ZzutxssYJ7"" shows a A♦, J♣.",2023-03-15T02:40:44.303Z,167884804430302
"""Fred @ EWw5rDVNJX"" collected 2.04 from pot with Pair, K's (combination: K♦, K♠, Q♣, J♠, 7♦)",2023-03-15T02:40:44.303Z,167884804430301
"""Fred @ EWw5rDVNJX"" shows a J♠, K♦.",2023-03-15T02:40:44.303Z,167884804430300
"""Fred @ EWw5rDVNJX"" calls 0.20",2023-03-15T02:40:43.458Z,167884804345800
"""qipanda @ ZzutxssYJ7"" bets 0.20",2023-03-15T02:40:39.720Z,167884803972000
"River: K♠, Q♣, 7♦, 4♣ [3♥]",2023-03-15T02:40:30.700Z,167884803070000
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:40:29.875Z,167884802987500
"""qipanda @ ZzutxssYJ7"" checks",2023-03-15T02:40:27.744Z,167884802774400
"Turn: K♠, Q♣, 7♦ [4♣]",2023-03-15T02:40:19.295Z,167884801929500
"""Fred @ EWw5rDVNJX"" calls 0.41",2023-03-15T02:40:18.417Z,167884801841700
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T02:40:15.480Z,167884801548000
"""qipanda @ ZzutxssYJ7"" bets 0.41",2023-03-15T02:40:09.103Z,167884800910300
"Flop:  [K♠, Q♣, 7♦]",2023-03-15T02:39:54.066Z,167884799406600
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:39:53.240Z,167884799324000
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:39:52.357Z,167884799235700
"""Juli @ dmawfvSpk0"" folds",2023-03-15T02:39:51.429Z,167884799142900
"""Fred @ EWw5rDVNJX"" calls 0.24",2023-03-15T02:39:46.879Z,167884798687900
"""Danial @ kMYSUvj9gu"" calls 0.24",2023-03-15T02:39:43.598Z,167884798359800
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:39:41.168Z,167884798116800
"""qipanda @ ZzutxssYJ7"" raises to 0.24",2023-03-15T02:39:37.437Z,167884797743700
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:39:34.100Z,167884797410000
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-15T02:39:26.358Z,167884796635800
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:39:24.721Z,167884796472100
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-15T02:39:23.023Z,167884796302312
"""Juli @ dmawfvSpk0"" posts a small blind of 0.02",2023-03-15T02:39:23.023Z,167884796302311
"Your hand is 8♥, 9♣",2023-03-15T02:39:23.023Z,167884796302303
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.91) | #2 ""dorothy @ wzpnFqlu9P"" (15.89) | #3 ""Danial @ kMYSUvj9gu"" (9.51) | #4 ""Fred @ EWw5rDVNJX"" (3.42) | #6 ""Juli @ dmawfvSpk0"" (5.88) | #7 ""Joel @ DdWeAYaTSY"" (5.37) | #8 ""sunny @ WuCshiDEpw"" (15.66) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (4.71) | #10 ""Andrew @ yhDVFE17BV"" (8.83)",2023-03-15T02:39:23.023Z,167884796302301
"-- starting hand #65 (id: iknpiymtvmgz)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-15T02:39:23.023Z,167884796302300
"""sunny @ WuCshiDEpw"" shows a 7♠, 7♦.",2023-03-15T02:39:21.607Z,167884796160700
"""Andrew @ yhDVFE17BV"" shows a A♣, 2♠.",2023-03-15T02:39:18.625Z,167884795862500
"-- ending hand #64 --",2023-03-15T02:39:15.988Z,167884795598803
"""Fred @ EWw5rDVNJX"" shows a 2♦, 9♥.",2023-03-15T02:39:15.988Z,167884795598802
"""Juli @ dmawfvSpk0"" collected 1.44 from pot with A High (combination: A♦, K♠, J♦, 10♥, 8♠)",2023-03-15T02:39:15.988Z,167884795598801
"""Juli @ dmawfvSpk0"" shows a A♦, 7♣.",2023-03-15T02:39:15.988Z,167884795598800
"""Juli @ dmawfvSpk0"" checks",2023-03-15T02:39:15.179Z,167884795517900
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:39:13.412Z,167884795341200
"River: 10♥, 8♠, J♦, 6♣ [K♠]",2023-03-15T02:39:11.873Z,167884795187300
"""Juli @ dmawfvSpk0"" checks",2023-03-15T02:39:11.035Z,167884795103500
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:39:07.977Z,167884794797700
"Turn: 10♥, 8♠, J♦ [6♣]",2023-03-15T02:39:06.365Z,167884794636500
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T02:39:05.542Z,167884794554200
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:39:04.636Z,167884794463600
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:39:03.770Z,167884794377000
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:38:50.659Z,167884793065900
"""Juli @ dmawfvSpk0"" calls 0.48",2023-03-15T02:38:49.735Z,167884792973500
"""Fred @ EWw5rDVNJX"" bets 0.48",2023-03-15T02:38:39.372Z,167884791937200
"Flop:  [10♥, 8♠, J♦]",2023-03-15T02:38:33.225Z,167884791322500
"""Joel @ DdWeAYaTSY"" calls 0.08",2023-03-15T02:38:32.362Z,167884791236200
"""Juli @ dmawfvSpk0"" calls 0.08",2023-03-15T02:38:30.952Z,167884791095200
"""Fred @ EWw5rDVNJX"" calls 0.08",2023-03-15T02:38:27.227Z,167884790722700
"""Danial @ kMYSUvj9gu"" calls 0.08",2023-03-15T02:38:25.617Z,167884790561700
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:38:22.280Z,167884790228000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:38:21.413Z,167884790141300
"""Andrew @ yhDVFE17BV"" calls 0.08",2023-03-15T02:38:18.709Z,167884789870900
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:38:16.722Z,167884789672200
"""sunny @ WuCshiDEpw"" raises to 0.08",2023-03-15T02:38:11.736Z,167884789173600
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T02:38:09.839Z,167884788983900
"""Juli @ dmawfvSpk0"" posts a big blind of 0.04",2023-03-15T02:38:04.873Z,167884788487312
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-15T02:38:04.873Z,167884788487311
"Your hand is 4♥, 2♣",2023-03-15T02:38:04.873Z,167884788487303
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.91) | #2 ""dorothy @ wzpnFqlu9P"" (15.89) | #3 ""Danial @ kMYSUvj9gu"" (9.59) | #4 ""Fred @ EWw5rDVNJX"" (3.98) | #6 ""Juli @ dmawfvSpk0"" (5.00) | #7 ""Joel @ DdWeAYaTSY"" (5.45) | #8 ""sunny @ WuCshiDEpw"" (15.74) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (4.71) | #10 ""Andrew @ yhDVFE17BV"" (8.91)",2023-03-15T02:38:04.873Z,167884788487301
"-- starting hand #64 (id: v5mgqeqkrbui)  (No Limit Texas Hold'em) (dealer: ""Danial @ kMYSUvj9gu"") --",2023-03-15T02:38:04.873Z,167884788487300
"-- ending hand #63 --",2023-03-15T02:37:58.945Z,167884787894502
"""Danial @ kMYSUvj9gu"" collected 0.40 from pot",2023-03-15T02:37:58.945Z,167884787894501
"Uncalled bet of 0.20 returned to ""Danial @ kMYSUvj9gu""",2023-03-15T02:37:58.945Z,167884787894500
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:37:58.128Z,167884787812800
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:37:57.184Z,167884787718400
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:37:56.301Z,167884787630100
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T02:37:55.392Z,167884787539200
"""Danial @ kMYSUvj9gu"" bets 0.20",2023-03-15T02:37:52.830Z,167884787283000
"Flop:  [4♦, 3♠, 8♣]",2023-03-15T02:37:46.336Z,167884786633600
"""Fred @ EWw5rDVNJX"" calls 0.08",2023-03-15T02:37:45.526Z,167884786552600
"""Danial @ kMYSUvj9gu"" calls 0.08",2023-03-15T02:37:43.951Z,167884786395100
"""dorothy @ wzpnFqlu9P"" calls 0.08",2023-03-15T02:37:38.013Z,167884785801300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:37:33.121Z,167884785312100
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:37:31.905Z,167884785190500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.08",2023-03-15T02:37:30.984Z,167884785098400
"""sunny @ WuCshiDEpw"" raises to 0.08",2023-03-15T02:37:26.464Z,167884784646400
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:37:23.840Z,167884784384000
"""Juli @ dmawfvSpk0"" folds",2023-03-15T02:37:22.947Z,167884784294700
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-15T02:37:19.529Z,167884783952913
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-15T02:37:19.529Z,167884783952912
"Your hand is K♠, 7♦",2023-03-15T02:37:19.529Z,167884783952904
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.91) | #2 ""dorothy @ wzpnFqlu9P"" (15.97) | #3 ""Danial @ kMYSUvj9gu"" (9.27) | #4 ""Fred @ EWw5rDVNJX"" (4.06) | #6 ""Juli @ dmawfvSpk0"" (5.00) | #7 ""Joel @ DdWeAYaTSY"" (5.45) | #8 ""sunny @ WuCshiDEpw"" (15.82) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (4.79) | #10 ""Andrew @ yhDVFE17BV"" (8.91)",2023-03-15T02:37:19.529Z,167884783952902
"-- starting hand #63 (id: abkuroj5dicj)  (No Limit Texas Hold'em) (dealer: ""dorothy @ wzpnFqlu9P"") --",2023-03-15T02:37:19.529Z,167884783952901
"The player ""Juli @ dmawfvSpk0"" joined the game with a stack of 5.00.",2023-03-15T02:37:19.529Z,167884783952900
"""Andrew @ yhDVFE17BV"" shows a A♥, 10♦.",2023-03-15T02:37:15.346Z,167884783534600
"""Danial @ kMYSUvj9gu"" shows a 2♦, 4♥.",2023-03-15T02:37:14.824Z,167884783482400
"""Fred @ EWw5rDVNJX"" shows a 9♥, 10♣.",2023-03-15T02:37:14.793Z,167884783479300
"""Ayatollah Cum @ P89jLhJu-g"" shows a A♠, Q♥.",2023-03-15T02:37:13.313Z,167884783331300
"""sunny @ WuCshiDEpw"" shows a J♥, A♣.",2023-03-15T02:37:11.959Z,167884783195900
"Undealt cards: Q♣, J♣, 2♣, 4♣ [2♠]",2023-03-15T02:37:11.885Z,167884783188500
"-- ending hand #62 --",2023-03-15T02:37:10.095Z,167884783009502
"""sunny @ WuCshiDEpw"" collected 2.80 from pot",2023-03-15T02:37:10.095Z,167884783009501
"Uncalled bet of 1.40 returned to ""sunny @ WuCshiDEpw""",2023-03-15T02:37:10.095Z,167884783009500
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T02:37:09.252Z,167884782925200
"""sunny @ WuCshiDEpw"" raises to 1.85",2023-03-15T02:37:05.710Z,167884782571000
"""Fred @ EWw5rDVNJX"" bets 0.45",2023-03-15T02:36:59.576Z,167884781957600
"Turn: Q♣, J♣, 2♣ [4♣]",2023-03-15T02:36:48.398Z,167884780839800
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:36:47.490Z,167884780749000
"""Fred @ EWw5rDVNJX"" calls 0.27",2023-03-15T02:36:46.557Z,167884780655700
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:36:45.655Z,167884780565500
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:36:44.789Z,167884780478900
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:36:32.599Z,167884779259900
"The admin approved the player ""Juli @ dmawfvSpk0"" participation with a stack of 5.00.",2023-03-15T02:36:25.201Z,167884778520100
"The player ""Juli @ dmawfvSpk0"" requested a seat.",2023-03-15T02:36:21.406Z,167884778140600
"""sunny @ WuCshiDEpw"" bets 0.27",2023-03-15T02:36:07.555Z,167884776755500
"""Joel @ DdWeAYaTSY"" checks",2023-03-15T02:36:00.176Z,167884776017600
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:35:53.942Z,167884775394200
"""dorothy @ wzpnFqlu9P"" checks",2023-03-15T02:35:51.590Z,167884775159000
"Flop:  [Q♣, J♣, 2♣]",2023-03-15T02:35:46.127Z,167884774612700
"""Joel @ DdWeAYaTSY"" calls 0.22",2023-03-15T02:35:45.295Z,167884774529500
"""Fred @ EWw5rDVNJX"" calls 0.22",2023-03-15T02:35:38.472Z,167884773847200
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T02:35:34.688Z,167884773468800
"""dorothy @ wzpnFqlu9P"" calls 0.22",2023-03-15T02:35:31.159Z,167884773115900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:35:20.917Z,167884772091700
"""Andrew @ yhDVFE17BV"" calls 0.22",2023-03-15T02:35:16.587Z,167884771658700
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.22",2023-03-15T02:35:14.446Z,167884771444600
"""sunny @ WuCshiDEpw"" raises to 0.22",2023-03-15T02:35:12.319Z,167884771231900
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T02:35:05.376Z,167884770537600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T02:35:02.677Z,167884770267700
"""Danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-15T02:35:00.681Z,167884770068112
"""dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-15T02:35:00.681Z,167884770068111
"Your hand is 10♠, 5♠",2023-03-15T02:35:00.681Z,167884770068104
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.91) | #2 ""dorothy @ wzpnFqlu9P"" (16.19) | #3 ""Danial @ kMYSUvj9gu"" (9.31) | #4 ""Fred @ EWw5rDVNJX"" (5.00) | #7 ""Joel @ DdWeAYaTSY"" (5.67) | #8 ""sunny @ WuCshiDEpw"" (13.96) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (5.01) | #10 ""Andrew @ yhDVFE17BV"" (9.13)",2023-03-15T02:35:00.681Z,167884770068102
"-- starting hand #62 (id: tpxtkgqzlhyq)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-15T02:35:00.681Z,167884770068101
"The player ""Fred @ EWw5rDVNJX"" joined the game with a stack of 5.00.",2023-03-15T02:35:00.681Z,167884770068100
"The admin approved the player ""Fred @ EWw5rDVNJX"" participation with a stack of 5.00.",2023-03-15T02:34:57.869Z,167884769786900
"Undealt cards:  [9♠, Q♣, Q♦, 3♦, 7♠]",2023-03-15T02:34:56.714Z,167884769671400
"-- ending hand #61 --",2023-03-15T02:34:54.676Z,167884769467602
"""Andrew @ yhDVFE17BV"" collected 0.22 from pot",2023-03-15T02:34:54.676Z,167884769467601
"Uncalled bet of 0.65 returned to ""Andrew @ yhDVFE17BV""",2023-03-15T02:34:54.676Z,167884769467600
"The player ""Fred @ EWw5rDVNJX"" requested a seat.",2023-03-15T02:34:54.082Z,167884769408200
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:34:53.782Z,167884769378200
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:34:52.358Z,167884769235800
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T02:34:51.425Z,167884769142500
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:34:49.894Z,167884768989400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:34:48.157Z,167884768815700
"""Andrew @ yhDVFE17BV"" raises to 0.69",2023-03-15T02:34:45.531Z,167884768553100
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-15T02:34:38.525Z,167884767852500
"""sunny @ WuCshiDEpw"" folds",2023-03-15T02:34:34.601Z,167884767460100
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T02:34:32.646Z,167884767264600
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-15T02:34:28.153Z,167884766815300
"""dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-15T02:34:24.303Z,167884766430311
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-15T02:34:24.303Z,167884766430310
"Your hand is 7♦, 9♥",2023-03-15T02:34:24.303Z,167884766430304
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.93) | #2 ""dorothy @ wzpnFqlu9P"" (16.23) | #3 ""Danial @ kMYSUvj9gu"" (9.35) | #7 ""Joel @ DdWeAYaTSY"" (5.71) | #8 ""sunny @ WuCshiDEpw"" (13.96) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (5.05) | #10 ""Andrew @ yhDVFE17BV"" (8.95)",2023-03-15T02:34:24.303Z,167884766430302
"-- starting hand #61 (id: zrr0y4xpqylx)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-15T02:34:24.303Z,167884766430301
"The player ""Fred @ EWw5rDVNJX"" quits the game with a stack of 0.00.",2023-03-15T02:34:24.303Z,167884766430300
"-- ending hand #60 --",2023-03-15T02:34:18.250Z,167884765825003
"""Fred @ EWw5rDVNJX"" shows a J♥, 10♦.",2023-03-15T02:34:18.250Z,167884765825002
"""sunny @ WuCshiDEpw"" collected 12.82 from pot with Full House, 2's over Q's (combination: 2♣, 2♠, 2♥, Q♦, Q♣)",2023-03-15T02:34:18.250Z,167884765825001
"""sunny @ WuCshiDEpw"" shows a Q♦, 2♣.",2023-03-15T02:34:18.250Z,167884765825000
"""sunny @ WuCshiDEpw"" calls 6.11",2023-03-15T02:34:17.367Z,167884765736700
"""Fred @ EWw5rDVNJX"" raises to 6.11 and go all in",2023-03-15T02:34:15.442Z,167884765544200
"""sunny @ WuCshiDEpw"" bets 0.60",2023-03-15T02:34:12.625Z,167884765262500
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:34:08.302Z,167884764830200
"River: 2♠, 9♠, Q♣, 8♦ [2♥]",2023-03-15T02:34:06.083Z,167884764608300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T02:34:05.230Z,167884764523000
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T02:33:50.796Z,167884763079600
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-15T02:33:47.022Z,167884762702200
"""sunny @ WuCshiDEpw"" calls 0.20",2023-03-15T02:33:37.866Z,167884761786600
"""Fred @ EWw5rDVNJX"" bets 0.20",2023-03-15T02:33:35.994Z,167884761599400
"""qipanda @ ZzutxssYJ7"" checks",2023-03-15T02:33:33.236Z,167884761323600
"""Andrew @ yhDVFE17BV"" checks",2023-03-15T02:33:32.157Z,167884761215700
"Turn: 2♠, 9♠, Q♣ [8♦]",2023-03-15T02:33:29.179Z,167884760917900
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-15T02:33:28.373Z,167884760837300
"""sunny @ WuCshiDEpw"" checks",2023-03-15T02:33:25.878Z,167884760587800
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T02:33:24.828Z,167884760482800
"""qipanda @ ZzutxssYJ7"" checks",2023-03-15T02:33:23.215Z,167884760321500
"""Andrew @ yhDVFE17BV"" checks",2023-03-15T02:33:21.234Z,167884760123400
"Flop:  [2♠, 9♠, Q♣]",2023-03-15T02:33:18.246Z,167884759824600
"""qipanda @ ZzutxssYJ7"" checks",2023-03-15T02:33:17.396Z,167884759739600
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-15T02:33:16.096Z,167884759609600
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-15T02:33:12.848Z,167884759284800
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-15T02:33:04.647Z,167884758464700
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T02:33:03.471Z,167884758347100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T02:33:02.537Z,167884758253700
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T02:33:01.260Z,167884758126000
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T02:32:58.078Z,167884757807800
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-15T02:32:52.423Z,167884757242311
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-15T02:32:52.423Z,167884757242310
"Your hand is 3♥, 7♣",2023-03-15T02:32:52.423Z,167884757242303
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (3.97) | #2 ""dorothy @ wzpnFqlu9P"" (16.23) | #3 ""Danial @ kMYSUvj9gu"" (9.35) | #4 ""Fred @ EWw5rDVNJX"" (6.35) | #7 ""Joel @ DdWeAYaTSY"" (5.71) | #8 ""sunny @ WuCshiDEpw"" (7.49) | #9 ""Ayatollah Cum @ P89jLhJu-g"" (5.09) | #10 ""Andrew @ yhDVFE17BV"" (8.99)",2023-03-15T02:32:52.423Z,167884757242301
"-- starting hand #60 (id: tr2ax581nqly)  (No Limit Texas Hold'em) (dealer: ""Ayatollah Cum @ P89jLhJu-g"") --",2023-03-15T02:32:52.423Z,167884757242300
"""Ayatollah Cum @ P89jLhJu-g"" shows a 3♣, 10♣.",2023-03-15T02:32:47.786Z,167884756778600
"Undealt cards: 7♣, 2♠, 7♠, Q♥ [9♦]",2023-03-15T02:32:47.645Z,167884756764500
"""Joel @ DdWeAYaTSY"" shows a A♦, A♥.",2023-03-15T02:32:45.936Z,167884756593600
"-- ending hand #59 --",2023-03-15T02:32:45.096Z,167884756509602
"""Joel @ DdWeAYaTSY"" collected 0.44 from pot",2023-03-15T02:32:45.096Z,167884756509601
