entry,at,order
"Your hand is 6♦, 5♠",2023-03-01T04:40:27.469Z,167764562746910
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.32) | #2 ""Fred @ EWw5rDVNJX"" (7.03) | #3 ""qipanda @ ZzutxssYJ7"" (5.62) | #4 ""dorothy @ wzpnFqlu9P"" (5.64) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (9.50) | #6 ""the giver x2 @ WuCshiDEpw"" (1.98) | #8 ""Juli @ 0vo6016l4H"" (1.69) | #9 ""matt2 @ m2Pee6egAx"" (8.42) | #10 ""Andrew @ yhDVFE17BV"" (10.67)",2023-03-01T04:40:27.469Z,167764562746901
"-- starting hand #104 (id: laqeo4ohiyzq)  (No Limit Texas Hold'em) (dealer: ""the giver x2 @ WuCshiDEpw"") --",2023-03-01T04:40:27.469Z,167764562746900
"""dorothy @ wzpnFqlu9P"" shows a 2♠, 4♠.",2023-03-01T04:40:25.736Z,167764562573600
"-- ending hand #103 --",2023-03-01T04:40:23.851Z,167764562385101
"""qipanda @ ZzutxssYJ7"" collected 0.90 from pot",2023-03-01T04:40:23.851Z,167764562385100
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:40:23.021Z,167764562302100
"River: K♠, 3♣, 9♣, 8♠ [5♠]",2023-03-01T04:40:09.389Z,167764560938900
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T04:40:08.512Z,167764560851200
"""matt2 @ m2Pee6egAx"" bets 0.04",2023-03-01T04:40:07.276Z,167764560727600
"Turn: K♠, 3♣, 9♣ [8♠]",2023-03-01T04:40:03.785Z,167764560378500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T04:40:02.907Z,167764560290700
"""matt2 @ m2Pee6egAx"" bets 0.04",2023-03-01T04:39:58.341Z,167764559834100
"Flop:  [K♠, 3♣, 9♣]",2023-03-01T04:39:49.778Z,167764558977800
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:39:48.916Z,167764558891600
"""matt2 @ m2Pee6egAx"" calls 0.32",2023-03-01T04:39:47.433Z,167764558743300
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:39:43.357Z,167764558335700
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:39:37.853Z,167764557785300
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:39:35.457Z,167764557545700
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:39:30.977Z,167764557097700
"""qipanda @ ZzutxssYJ7"" raises to 0.32",2023-03-01T04:39:27.657Z,167764556765700
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:39:16.439Z,167764555643900
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T04:39:15.351Z,167764555535100
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:39:13.992Z,167764555399200
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T04:39:05.137Z,167764554513700
"""Juli @ 0vo6016l4H"" posts a big blind of 0.04",2023-03-01T04:39:03.595Z,167764554359512
"""the giver x2 @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-01T04:39:03.595Z,167764554359511
"Your hand is 5♥, Q♠",2023-03-01T04:39:03.595Z,167764554359510
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.36) | #2 ""Fred @ EWw5rDVNJX"" (7.03) | #3 ""qipanda @ ZzutxssYJ7"" (5.12) | #4 ""dorothy @ wzpnFqlu9P"" (5.64) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (9.50) | #6 ""the giver x2 @ WuCshiDEpw"" (2.00) | #8 ""Juli @ 0vo6016l4H"" (1.73) | #9 ""matt2 @ m2Pee6egAx"" (8.82) | #10 ""Andrew @ yhDVFE17BV"" (10.67)",2023-03-01T04:39:03.595Z,167764554359501
"-- starting hand #103 (id: opf5hx6teqjj)  (No Limit Texas Hold'em) (dealer: ""Ayatollah Cum @ P89jLhJu-g"") --",2023-03-01T04:39:03.595Z,167764554359500
"""Ayatollah Cum @ P89jLhJu-g"" shows a 6♥, Q♣.",2023-03-01T04:38:58.595Z,167764553859500
"-- ending hand #102 --",2023-03-01T04:38:57.071Z,167764553707103
"""the giver x2 @ WuCshiDEpw"" shows a 6♣, 7♣.",2023-03-01T04:38:57.071Z,167764553707102
"""matt2 @ m2Pee6egAx"" collected 5.00 from pot with Straight, J High (combination: J♠, 10♣, 9♦, 8♥, 7♠)",2023-03-01T04:38:57.071Z,167764553707101
"""matt2 @ m2Pee6egAx"" shows a 10♣, J♠.",2023-03-01T04:38:57.071Z,167764553707100
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:38:56.200Z,167764553620000
"""matt2 @ m2Pee6egAx"" calls 1.50",2023-03-01T04:38:55.342Z,167764553534200
"""the giver x2 @ WuCshiDEpw"" bets 1.50",2023-03-01T04:38:53.206Z,167764553320600
"River: 8♥, 9♦, 4♥, 7♠ [5♦]",2023-03-01T04:38:47.190Z,167764552719000
"""Fred @ EWw5rDVNJX"" calls 0.40",2023-03-01T04:38:46.383Z,167764552638300
"""matt2 @ m2Pee6egAx"" calls 0.40",2023-03-01T04:38:44.149Z,167764552414900
"""the giver x2 @ WuCshiDEpw"" bets 0.40",2023-03-01T04:38:19.740Z,167764549974000
"Turn: 8♥, 9♦, 4♥ [7♠]",2023-03-01T04:38:15.425Z,167764549542500
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:38:14.564Z,167764549456400
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:38:13.648Z,167764549364800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:37:57.619Z,167764547761900
"""Fred @ EWw5rDVNJX"" calls 0.16",2023-03-01T04:37:53.716Z,167764547371600
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:37:48.731Z,167764546873100
"""matt2 @ m2Pee6egAx"" calls 0.16",2023-03-01T04:37:47.436Z,167764546743600
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:37:44.604Z,167764546460400
"""the giver x2 @ WuCshiDEpw"" bets 0.16",2023-03-01T04:37:42.599Z,167764546259900
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T04:37:38.649Z,167764545864900
"Flop:  [8♥, 9♦, 4♥]",2023-03-01T04:37:35.282Z,167764545528200
"""the giver x2 @ WuCshiDEpw"" checks",2023-03-01T04:37:34.448Z,167764545444800
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T04:37:32.919Z,167764545291900
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-01T04:37:30.869Z,167764545086900
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T04:37:28.713Z,167764544871300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T04:37:25.364Z,167764544536400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T04:37:24.317Z,167764544431700
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:37:22.455Z,167764544245500
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T04:37:21.562Z,167764544156200
"""Juli @ 0vo6016l4H"" calls 0.04",2023-03-01T04:37:19.126Z,167764543912600
"""the giver x2 @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-01T04:37:13.665Z,167764543366512
"""Ayatollah Cum @ P89jLhJu-g"" posts a small blind of 0.02",2023-03-01T04:37:13.665Z,167764543366511
"Your hand is 7♥, Q♠",2023-03-01T04:37:13.665Z,167764543366510
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.40) | #2 ""Fred @ EWw5rDVNJX"" (7.63) | #3 ""qipanda @ ZzutxssYJ7"" (5.16) | #4 ""dorothy @ wzpnFqlu9P"" (5.68) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (9.54) | #6 ""the giver x2 @ WuCshiDEpw"" (4.10) | #8 ""Juli @ 0vo6016l4H"" (1.77) | #9 ""matt2 @ m2Pee6egAx"" (5.92) | #10 ""Andrew @ yhDVFE17BV"" (10.67)",2023-03-01T04:37:13.665Z,167764543366501
"-- starting hand #102 (id: xm3h9cigebp8)  (No Limit Texas Hold'em) (dealer: ""dorothy @ wzpnFqlu9P"") --",2023-03-01T04:37:13.665Z,167764543366500
"-- ending hand #101 --",2023-03-01T04:37:07.589Z,167764542758902
"""Ayatollah Cum @ P89jLhJu-g"" collected 1.16 from pot with Pair, 10's (combination: 10♦, 10♣, Q♥, 8♦, 7♥)",2023-03-01T04:37:07.589Z,167764542758901
"""Ayatollah Cum @ P89jLhJu-g"" shows a 10♦, 10♣.",2023-03-01T04:37:07.589Z,167764542758900
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:37:06.723Z,167764542672300
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T04:37:05.561Z,167764542556100
"River: 7♥, 6♠, 3♦, 8♦ [Q♥]",2023-03-01T04:37:03.298Z,167764542329800
"""Fred @ EWw5rDVNJX"" calls 0.20",2023-03-01T04:37:02.476Z,167764542247600
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:36:58.603Z,167764541860300
"""Ayatollah Cum @ P89jLhJu-g"" bets 0.20",2023-03-01T04:36:57.090Z,167764541709000
"Turn: 7♥, 6♠, 3♦ [8♦]",2023-03-01T04:36:49.192Z,167764540919200
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:36:48.364Z,167764540836400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:36:46.234Z,167764540623400
"""Fred @ EWw5rDVNJX"" calls 0.16",2023-03-01T04:36:45.315Z,167764540531500
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:36:37.705Z,167764539770500
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:36:36.625Z,167764539662500
"""the giver x2 @ WuCshiDEpw"" calls 0.16",2023-03-01T04:36:35.730Z,167764539573000
"""Ayatollah Cum @ P89jLhJu-g"" bets 0.16",2023-03-01T04:36:32.436Z,167764539243600
"""dorothy @ wzpnFqlu9P"" checks",2023-03-01T04:36:26.248Z,167764538624800
"Flop:  [7♥, 6♠, 3♦]",2023-03-01T04:36:21.973Z,167764538197300
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T04:36:21.154Z,167764538115400
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-01T04:36:04.736Z,167764536473600
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T04:36:02.794Z,167764536279400
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T04:35:59.428Z,167764535942800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T04:35:58.418Z,167764535841800
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:35:56.245Z,167764535624500
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T04:35:55.389Z,167764535538900
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:35:53.025Z,167764535302500
"""the giver x2 @ WuCshiDEpw"" calls 0.04",2023-03-01T04:35:36.534Z,167764533653400
"""Ayatollah Cum @ P89jLhJu-g"" posts a big blind of 0.04",2023-03-01T04:35:34.748Z,167764533474812
"""dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-01T04:35:34.748Z,167764533474811
"Your hand is 10♥, 2♦",2023-03-01T04:35:34.748Z,167764533474810
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.44) | #2 ""Fred @ EWw5rDVNJX"" (8.03) | #3 ""qipanda @ ZzutxssYJ7"" (5.20) | #4 ""dorothy @ wzpnFqlu9P"" (5.72) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.78) | #6 ""the giver x2 @ WuCshiDEpw"" (4.30) | #8 ""Juli @ 0vo6016l4H"" (1.77) | #9 ""matt2 @ m2Pee6egAx"" (5.96) | #10 ""Andrew @ yhDVFE17BV"" (10.67)",2023-03-01T04:35:34.748Z,167764533474801
"-- starting hand #101 (id: cejeany8wxhe)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-01T04:35:34.748Z,167764533474800
"""Andrew @ yhDVFE17BV"" shows a 10♠, J♠.",2023-03-01T04:35:30.915Z,167764533091500
"-- ending hand #100 --",2023-03-01T04:35:28.212Z,167764532821203
"""the giver x2 @ WuCshiDEpw"" shows a K♣, J♥.",2023-03-01T04:35:28.212Z,167764532821202
"""Fred @ EWw5rDVNJX"" collected 1.60 from pot with Pair, A's (combination: A♣, A♠, K♠, 8♥, 7♥)",2023-03-01T04:35:28.212Z,167764532821201
"""Fred @ EWw5rDVNJX"" shows a 3♣, A♣.",2023-03-01T04:35:28.212Z,167764532821200
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:35:27.387Z,167764532738700
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T04:35:26.247Z,167764532624700
"""the giver x2 @ WuCshiDEpw"" checks",2023-03-01T04:35:16.561Z,167764531656100
"River: 2♣, A♠, K♠, 7♥ [8♥]",2023-03-01T04:35:15.325Z,167764531532500
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:35:14.431Z,167764531443100
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T04:35:12.650Z,167764531265000
"""the giver x2 @ WuCshiDEpw"" checks",2023-03-01T04:35:11.438Z,167764531143800
"Turn: 2♣, A♠, K♠ [7♥]",2023-03-01T04:35:09.404Z,167764530940400
"""Fred @ EWw5rDVNJX"" calls 0.32",2023-03-01T04:35:08.573Z,167764530857300
"""Andrew @ yhDVFE17BV"" calls 0.32",2023-03-01T04:35:06.219Z,167764530621900
"""the giver x2 @ WuCshiDEpw"" bets 0.32",2023-03-01T04:35:05.032Z,167764530503200
"Flop:  [2♣, A♠, K♠]",2023-03-01T04:34:59.533Z,167764529953300
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:34:58.671Z,167764529867100
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:34:55.084Z,167764529508400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:34:51.900Z,167764529190000
"""Fred @ EWw5rDVNJX"" calls 0.18",2023-03-01T04:34:51.047Z,167764529104700
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:34:50.114Z,167764529011400
"""Andrew @ yhDVFE17BV"" calls 0.18",2023-03-01T04:34:39.564Z,167764527956400
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:34:38.535Z,167764527853500
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:34:37.687Z,167764527768700
"""the giver x2 @ WuCshiDEpw"" raises to 0.18",2023-03-01T04:34:33.278Z,167764527327800
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T04:34:28.144Z,167764526814400
"""dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-01T04:34:26.243Z,167764526624312
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-01T04:34:26.243Z,167764526624311
"Your hand is 10♠, J♠",2023-03-01T04:34:26.243Z,167764526624310
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.44) | #2 ""Fred @ EWw5rDVNJX"" (6.93) | #3 ""qipanda @ ZzutxssYJ7"" (5.22) | #4 ""dorothy @ wzpnFqlu9P"" (5.76) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.82) | #6 ""the giver x2 @ WuCshiDEpw"" (4.80) | #8 ""Juli @ 0vo6016l4H"" (1.77) | #9 ""matt2 @ m2Pee6egAx"" (5.96) | #10 ""Andrew @ yhDVFE17BV"" (11.17)",2023-03-01T04:34:26.243Z,167764526624301
"-- starting hand #100 (id: rv7lsaqsql2p)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-01T04:34:26.243Z,167764526624300
"""Andrew @ yhDVFE17BV"" shows a 8♥, 5♦.",2023-03-01T04:34:24.935Z,167764526493500
"-- ending hand #99 --",2023-03-01T04:34:22.578Z,167764526257802
"""dorothy @ wzpnFqlu9P"" collected 0.92 from pot",2023-03-01T04:34:22.578Z,167764526257801
"Uncalled bet of 0.92 returned to ""dorothy @ wzpnFqlu9P""",2023-03-01T04:34:22.578Z,167764526257800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:34:21.717Z,167764526171700
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:33:59.480Z,167764523948000
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:33:57.402Z,167764523740200
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:33:56.433Z,167764523643300
"""dorothy @ wzpnFqlu9P"" bets 0.92",2023-03-01T04:33:45.650Z,167764522565000
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T04:33:31.833Z,167764521183300
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:33:29.751Z,167764520975100
"Flop:  [7♠, 5♠, 7♦]",2023-03-01T04:33:26.700Z,167764520670000
"""Fred @ EWw5rDVNJX"" calls 0.16",2023-03-01T04:33:25.882Z,167764520588200
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:33:23.851Z,167764520385100
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:33:22.911Z,167764520291100
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:33:22.026Z,167764520202600
"""the giver x2 @ WuCshiDEpw"" calls 0.16",2023-03-01T04:33:15.499Z,167764519549900
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.16",2023-03-01T04:33:14.461Z,167764519446100
"""dorothy @ wzpnFqlu9P"" calls 0.16",2023-03-01T04:33:13.290Z,167764519329000
"""qipanda @ ZzutxssYJ7"" raises to 0.16",2023-03-01T04:33:03.365Z,167764518336500
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T04:32:51.161Z,167764517116100
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T04:32:49.568Z,167764516956800
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-01T04:32:47.747Z,167764516774700
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:32:45.669Z,167764516566900
"""Juli @ 0vo6016l4H"" calls 0.04",2023-03-01T04:32:44.788Z,167764516478800
"""the giver x2 @ WuCshiDEpw"" calls 0.04",2023-03-01T04:32:41.345Z,167764516134500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T04:32:24.062Z,167764514406200
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-01T04:32:15.026Z,167764513502600
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-01T04:32:11.589Z,167764513158912
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-01T04:32:11.589Z,167764513158911
"Your hand is 8♥, 5♦",2023-03-01T04:32:11.589Z,167764513158910
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.48) | #2 ""Fred @ EWw5rDVNJX"" (7.09) | #3 ""qipanda @ ZzutxssYJ7"" (5.38) | #4 ""dorothy @ wzpnFqlu9P"" (5.00) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.98) | #6 ""the giver x2 @ WuCshiDEpw"" (4.96) | #8 ""Juli @ 0vo6016l4H"" (1.81) | #9 ""matt2 @ m2Pee6egAx"" (5.96) | #10 ""Andrew @ yhDVFE17BV"" (11.21)",2023-03-01T04:32:11.589Z,167764513158901
"-- starting hand #99 (id: 7gkvqfoa6cvm)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-01T04:32:11.589Z,167764513158900
"-- ending hand #98 --",2023-03-01T04:32:08.665Z,167764512866502
"""Joel @ DdWeAYaTSY"" collected 0.48 from pot",2023-03-01T04:32:08.665Z,167764512866501
"Uncalled bet of 0.48 returned to ""Joel @ DdWeAYaTSY""",2023-03-01T04:32:08.665Z,167764512866500
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:32:07.827Z,167764512782700
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:32:06.898Z,167764512689800
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:32:03.722Z,167764512372200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:32:02.835Z,167764512283500
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:31:52.476Z,167764511247600
"""Joel @ DdWeAYaTSY"" bets 0.48",2023-03-01T04:31:49.671Z,167764510967100
"Flop:  [K♠, J♦, Q♦]",2023-03-01T04:31:37.422Z,167764509742200
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.08",2023-03-01T04:31:36.588Z,167764509658800
"""qipanda @ ZzutxssYJ7"" calls 0.08",2023-03-01T04:31:32.971Z,167764509297100
"""Fred @ EWw5rDVNJX"" calls 0.08",2023-03-01T04:31:18.742Z,167764507874200
"""Joel @ DdWeAYaTSY"" calls 0.08",2023-03-01T04:31:16.785Z,167764507678500
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:31:14.568Z,167764507456800
"""matt2 @ m2Pee6egAx"" calls 0.08",2023-03-01T04:31:13.565Z,167764507356500
"""Juli @ 0vo6016l4H"" raises to 0.08",2023-03-01T04:31:12.007Z,167764507200700
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:30:59.165Z,167764505916500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T04:30:58.303Z,167764505830300
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:30:57.022Z,167764505702200
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T04:30:56.142Z,167764505614200
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-01T04:30:46.231Z,167764504623112
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-01T04:30:46.231Z,167764504623111
"Your hand is 7♦, K♣",2023-03-01T04:30:46.231Z,167764504623110
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.08) | #2 ""Fred @ EWw5rDVNJX"" (7.17) | #3 ""qipanda @ ZzutxssYJ7"" (5.46) | #4 ""dorothy @ wzpnFqlu9P"" (5.00) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (9.06) | #6 ""the giver x2 @ WuCshiDEpw"" (4.96) | #8 ""Juli @ 0vo6016l4H"" (1.89) | #9 ""matt2 @ m2Pee6egAx"" (6.04) | #10 ""Andrew @ yhDVFE17BV"" (11.21)",2023-03-01T04:30:46.231Z,167764504623101
"-- starting hand #98 (id: s9looxt3ff0t)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-01T04:30:46.231Z,167764504623100
"""qipanda @ ZzutxssYJ7"" shows a A♦, 10♦.",2023-03-01T04:30:43.360Z,167764504336000
"""Fred @ EWw5rDVNJX"" shows a 4♣, J♠.",2023-03-01T04:30:42.453Z,167764504245300
"-- ending hand #97 --",2023-03-01T04:30:41.902Z,167764504190202
"""qipanda @ ZzutxssYJ7"" collected 0.58 from pot",2023-03-01T04:30:41.902Z,167764504190201
"Uncalled bet of 0.29 returned to ""qipanda @ ZzutxssYJ7""",2023-03-01T04:30:41.902Z,167764504190200
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:30:41.057Z,167764504105700
"""qipanda @ ZzutxssYJ7"" bets 0.29",2023-03-01T04:30:39.798Z,167764503979800
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:30:36.366Z,167764503636600
"River: 7♠, 5♠, 6♥, 2♦ [7♣]",2023-03-01T04:30:34.819Z,167764503481900
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T04:30:33.977Z,167764503397700
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:30:25.550Z,167764502555000
"Turn: 7♠, 5♠, 6♥ [2♦]",2023-03-01T04:30:23.609Z,167764502360900
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T04:30:22.757Z,167764502275700
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T04:30:13.128Z,167764501312800
"Flop:  [7♠, 5♠, 6♥]",2023-03-01T04:30:07.526Z,167764500752600
"""Fred @ EWw5rDVNJX"" calls 0.26",2023-03-01T04:30:06.666Z,167764500666600
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T04:30:05.194Z,167764500519400
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:30:03.195Z,167764500319500
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T04:30:01.834Z,167764500183400
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:29:49.319Z,167764498931900
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:29:46.956Z,167764498695600
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:29:45.298Z,167764498529800
"""dorothy @ wzpnFqlu9P"" folds",2023-03-01T04:29:38.692Z,167764497869200
"""qipanda @ ZzutxssYJ7"" raises to 0.26",2023-03-01T04:29:36.996Z,167764497699600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T04:29:31.023Z,167764497102300
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-01T04:29:26.218Z,167764496621813
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-01T04:29:26.218Z,167764496621812
"Your hand is 2♥, 10♠",2023-03-01T04:29:26.218Z,167764496621811
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (26.12) | #2 ""Fred @ EWw5rDVNJX"" (7.43) | #3 ""qipanda @ ZzutxssYJ7"" (5.14) | #4 ""dorothy @ wzpnFqlu9P"" (5.00) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (9.06) | #6 ""the giver x2 @ WuCshiDEpw"" (4.96) | #8 ""Juli @ 0vo6016l4H"" (1.89) | #9 ""matt2 @ m2Pee6egAx"" (6.04) | #10 ""Andrew @ yhDVFE17BV"" (11.23)",2023-03-01T04:29:26.218Z,167764496621802
"-- starting hand #97 (id: iwxu6e948vwn)  (No Limit Texas Hold'em) (dealer: ""matt2 @ m2Pee6egAx"") --",2023-03-01T04:29:26.218Z,167764496621801
"The player ""dorothy @ wzpnFqlu9P"" joined the game with a stack of 5.00.",2023-03-01T04:29:26.218Z,167764496621800
"-- ending hand #96 --",2023-03-01T04:29:23.290Z,167764496329002
"""matt2 @ m2Pee6egAx"" collected 0.24 from pot",2023-03-01T04:29:23.290Z,167764496329001
"Uncalled bet of 5.80 returned to ""matt2 @ m2Pee6egAx""",2023-03-01T04:29:23.290Z,167764496329000
"""the giver x2 @ WuCshiDEpw"" folds",2023-03-01T04:29:22.447Z,167764496244700
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T04:29:18.330Z,167764495833000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T04:29:17.447Z,167764495744700
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T04:29:07.199Z,167764494719900
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T04:29:05.987Z,167764494598700
"The admin approved the player ""dorothy @ wzpnFqlu9P"" participation with a stack of 5.00.",2023-03-01T04:29:04.155Z,167764494415500
"""matt2 @ m2Pee6egAx"" bets 5.80 and go all in",2023-03-01T04:29:01.375Z,167764494137500
"The player ""dorothy @ wzpnFqlu9P"" requested a seat.",2023-03-01T04:28:59.425Z,167764493942500
"Flop:  [K♠, 10♥, 5♣]",2023-03-01T04:28:57.796Z,167764493779600
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T04:28:56.989Z,167764493698900
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T04:28:54.986Z,167764493498600
"""Juli @ 0vo6016l4H"" folds",2023-03-01T04:28:53.863Z,167764493386300
"""the giver x2 @ WuCshiDEpw"" calls 0.04",2023-03-01T04:28:43.315Z,167764492331500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T04:28:34.250Z,167764491425000
