entry,at,order
"-- starting hand #54 (id: e6y1my10o3uj)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-08T03:39:52.090Z,167824679209000
"Undealt cards: J♠, 8♣, 4♦, K♣ [4♥]",2023-03-08T03:39:48.526Z,167824678852600
"-- ending hand #53 --",2023-03-08T03:39:46.186Z,167824678618602
"""the giver x2 @ RSraeqmOQa"" collected 0.50 from pot",2023-03-08T03:39:46.186Z,167824678618601
"Uncalled bet of 0.37 returned to ""the giver x2 @ RSraeqmOQa""",2023-03-08T03:39:46.186Z,167824678618600
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:39:45.326Z,167824678532600
"""the giver x2 @ RSraeqmOQa"" bets 0.37",2023-03-08T03:39:41.804Z,167824678180400
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:39:38.017Z,167824677801700
"Turn: J♠, 8♣, 4♦ [K♣]",2023-03-08T03:39:35.790Z,167824677579000
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T03:39:34.935Z,167824677493500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:39:33.940Z,167824677394000
"""Fred @ EWw5rDVNJX"" calls 0.15",2023-03-08T03:39:31.418Z,167824677141800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:39:30.063Z,167824677006300
"""the giver x2 @ RSraeqmOQa"" bets 0.15",2023-03-08T03:39:28.870Z,167824676887000
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:39:24.752Z,167824676475200
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:39:23.346Z,167824676334600
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:39:20.886Z,167824676088600
"Flop:  [J♠, 8♣, 4♦]",2023-03-08T03:39:18.431Z,167824675843100
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:39:17.616Z,167824675761600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T03:39:14.514Z,167824675451400
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-08T03:39:13.555Z,167824675355500
"""the giver x2 @ RSraeqmOQa"" calls 0.04",2023-03-08T03:39:11.063Z,167824675106300
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:38:59.130Z,167824673913000
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:38:58.174Z,167824673817400
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T03:38:57.310Z,167824673731000
"""Jul @ EcMetVW6FI"" posts a big blind of 0.04",2023-03-08T03:38:51.730Z,167824673173010
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-08T03:38:51.730Z,167824673173009
"Your hand is 9♦, 5♣",2023-03-08T03:38:51.730Z,167824673173005
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.97) | #2 ""Jul @ EcMetVW6FI"" (1.34) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.33) | #6 ""Andrew @ yhDVFE17BV"" (6.48) | #8 ""Joel @ DdWeAYaTSY"" (20.09) | #9 ""the giver x2 @ RSraeqmOQa"" (7.17) | #10 ""qipanda @ ZzutxssYJ7"" (7.77)",2023-03-08T03:38:51.730Z,167824673173001
"-- starting hand #53 (id: fxnnyoe5bcwk)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-08T03:38:51.730Z,167824673173000
"Undealt cards: 9♥, 6♦, A♠ [6♥, 5♦]",2023-03-08T03:38:50.076Z,167824673007600
"-- ending hand #52 --",2023-03-08T03:38:45.728Z,167824672572802
"""the giver x2 @ RSraeqmOQa"" collected 0.24 from pot",2023-03-08T03:38:45.728Z,167824672572801
"Uncalled bet of 0.18 returned to ""the giver x2 @ RSraeqmOQa""",2023-03-08T03:38:45.728Z,167824672572800
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:38:44.877Z,167824672487700
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T03:38:43.955Z,167824672395500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:38:42.999Z,167824672299900
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:38:40.075Z,167824672007500
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:38:37.534Z,167824671753400
"""the giver x2 @ RSraeqmOQa"" bets 0.18",2023-03-08T03:38:32.675Z,167824671267500
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:38:29.053Z,167824670905300
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:38:27.106Z,167824670710600
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:38:25.706Z,167824670570600
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:38:22.467Z,167824670246700
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T03:38:21.193Z,167824670119300
"Flop:  [9♥, 6♦, A♠]",2023-03-08T03:38:14.673Z,167824669467300
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:38:13.825Z,167824669382500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-08T03:38:12.498Z,167824669249800
"""the giver x2 @ RSraeqmOQa"" calls 0.04",2023-03-08T03:38:00.223Z,167824668022300
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T03:37:44.031Z,167824666403100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:37:39.904Z,167824665990400
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T03:37:39.027Z,167824665902700
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T03:37:37.244Z,167824665724400
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-08T03:37:32.297Z,167824665229710
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-08T03:37:32.297Z,167824665229709
"Your hand is 8♠, 4♥",2023-03-08T03:37:32.297Z,167824665229705
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.01) | #2 ""Jul @ EcMetVW6FI"" (1.38) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.37) | #6 ""Andrew @ yhDVFE17BV"" (6.48) | #8 ""Joel @ DdWeAYaTSY"" (20.13) | #9 ""the giver x2 @ RSraeqmOQa"" (6.97) | #10 ""qipanda @ ZzutxssYJ7"" (7.81)",2023-03-08T03:37:32.297Z,167824665229701
"-- starting hand #52 (id: h5zn9pwcdkyv)  (No Limit Texas Hold'em) (dealer: ""the giver x2 @ RSraeqmOQa"") --",2023-03-08T03:37:32.297Z,167824665229700
"-- ending hand #51 --",2023-03-08T03:37:26.236Z,167824664623602
"""Joel @ DdWeAYaTSY"" collected 3.28 from pot with Full House, 5's over 8's (combination: 5♣, 5♥, 5♠, 8♣, 8♥)",2023-03-08T03:37:26.236Z,167824664623601
"""Joel @ DdWeAYaTSY"" shows a 9♣, 5♣.",2023-03-08T03:37:26.236Z,167824664623600
"""Ayatollah cum @ kaPGto3RBb"" calls 1.16",2023-03-08T03:37:25.418Z,167824664541800
"""Joel @ DdWeAYaTSY"" bets 1.16",2023-03-08T03:37:20.446Z,167824664044600
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:37:11.231Z,167824663123100
"River: 5♥, 5♠, K♣, 8♣ [8♥]",2023-03-08T03:37:05.376Z,167824662537600
"""Ayatollah cum @ kaPGto3RBb"" calls 0.22",2023-03-08T03:37:04.562Z,167824662456200
"""Joel @ DdWeAYaTSY"" bets 0.22",2023-03-08T03:37:03.130Z,167824662313000
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:36:49.778Z,167824660977800
"Turn: 5♥, 5♠, K♣ [8♣]",2023-03-08T03:36:47.655Z,167824660765500
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:36:46.757Z,167824660675700
"""Ayatollah cum @ kaPGto3RBb"" calls 0.12",2023-03-08T03:36:45.885Z,167824660588500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:36:44.453Z,167824660445300
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:36:35.945Z,167824659594500
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:36:35.050Z,167824659505000
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T03:36:32.478Z,167824659247800
"""Joel @ DdWeAYaTSY"" bets 0.12",2023-03-08T03:36:31.418Z,167824659141800
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T03:36:24.733Z,167824658473300
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:36:23.847Z,167824658384700
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:36:22.262Z,167824658226200
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:36:20.552Z,167824658055200
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T03:36:19.617Z,167824657961700
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T03:36:17.979Z,167824657797900
"Flop:  [5♥, 5♠, K♣]",2023-03-08T03:36:15.277Z,167824657527700
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T03:36:14.429Z,167824657442900
"""the giver x2 @ RSraeqmOQa"" calls 0.04",2023-03-08T03:36:13.080Z,167824657308000
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T03:36:00.837Z,167824656083700
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T03:35:58.894Z,167824655889400
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T03:35:58.004Z,167824655800400
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T03:35:56.370Z,167824655637000
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T03:35:53.163Z,167824655316300
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-08T03:35:47.558Z,167824654755810
"""the giver x2 @ RSraeqmOQa"" posts a small blind of 0.02",2023-03-08T03:35:47.558Z,167824654755809
"Your hand is 6♣, A♠",2023-03-08T03:35:47.558Z,167824654755805
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.05) | #2 ""Jul @ EcMetVW6FI"" (1.42) | #3 ""Ayatollah cum @ kaPGto3RBb"" (5.91) | #6 ""Andrew @ yhDVFE17BV"" (6.52) | #8 ""Joel @ DdWeAYaTSY"" (18.39) | #9 ""the giver x2 @ RSraeqmOQa"" (7.01) | #10 ""qipanda @ ZzutxssYJ7"" (7.85)",2023-03-08T03:35:47.558Z,167824654755801
"-- starting hand #51 (id: 9mlvqx7dkru8)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-08T03:35:47.558Z,167824654755800
"""Andrew @ yhDVFE17BV"" shows a 9♣, J♦.",2023-03-08T03:35:46.258Z,167824654625800
"""Joel @ DdWeAYaTSY"" shows a Q♠, K♠.",2023-03-08T03:35:41.823Z,167824654182300
"Undealt cards: 5♣, 2♣, 10♣ [6♣, 9♦]",2023-03-08T03:35:41.718Z,167824654171800
"""Fred @ EWw5rDVNJX"" shows a A♦, 2♦.",2023-03-08T03:35:39.823Z,167824653982300
"""Ayatollah cum @ kaPGto3RBb"" shows a A♥, Q♥.",2023-03-08T03:35:39.720Z,167824653972000
"-- ending hand #50 --",2023-03-08T03:35:38.846Z,167824653884602
"""Fred @ EWw5rDVNJX"" collected 1.93 from pot",2023-03-08T03:35:38.846Z,167824653884601
"Uncalled bet of 0.96 returned to ""Fred @ EWw5rDVNJX""",2023-03-08T03:35:38.846Z,167824653884600
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:35:38.028Z,167824653802800
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T03:35:17.189Z,167824651718900
"""Fred @ EWw5rDVNJX"" bets 0.96",2023-03-08T03:35:15.960Z,167824651596000
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:35:12.148Z,167824651214800
"Flop:  [5♣, 2♣, 10♣]",2023-03-08T03:35:02.583Z,167824650258300
"""Ayatollah cum @ kaPGto3RBb"" calls 0.63",2023-03-08T03:35:01.705Z,167824650170500
"""Fred @ EWw5rDVNJX"" calls 0.63",2023-03-08T03:34:58.291Z,167824649829100
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T03:34:54.849Z,167824649484900
"""Joel @ DdWeAYaTSY"" raises to 0.63",2023-03-08T03:34:53.800Z,167824649380000
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:34:43.597Z,167824648359700
"""Ayatollah cum @ kaPGto3RBb"" raises to 0.14",2023-03-08T03:34:42.650Z,167824648265000
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:34:39.399Z,167824647939900
"""Fred @ EWw5rDVNJX"" raises to 0.09",2023-03-08T03:34:38.433Z,167824647843300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:34:34.840Z,167824647484000
"""the giver x2 @ RSraeqmOQa"" posts a big blind of 0.04",2023-03-08T03:34:31.827Z,167824647182710
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-08T03:34:31.827Z,167824647182709
"Your hand is 9♣, J♦",2023-03-08T03:34:31.827Z,167824647182705
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.75) | #2 ""Jul @ EcMetVW6FI"" (1.42) | #3 ""Ayatollah cum @ kaPGto3RBb"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (6.52) | #8 ""Joel @ DdWeAYaTSY"" (19.02) | #9 ""the giver x2 @ RSraeqmOQa"" (7.05) | #10 ""qipanda @ ZzutxssYJ7"" (7.85)",2023-03-08T03:34:31.827Z,167824647182701
"-- starting hand #50 (id: 6vz72eged66f)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-08T03:34:31.827Z,167824647182700
"""Andrew @ yhDVFE17BV"" shows a 6♣, K♣.",2023-03-08T03:34:29.620Z,167824646962000
"-- ending hand #49 --",2023-03-08T03:34:28.222Z,167824646822202
"""Ayatollah cum @ kaPGto3RBb"" collected 0.40 from pot",2023-03-08T03:34:28.222Z,167824646822201
"Uncalled bet of 6.14 returned to ""Ayatollah cum @ kaPGto3RBb""",2023-03-08T03:34:28.222Z,167824646822200
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:34:27.385Z,167824646738500
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:34:25.571Z,167824646557100
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:34:23.359Z,167824646335900
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:34:22.095Z,167824646209500
"""Ayatollah cum @ kaPGto3RBb"" bets 6.14 and go all in",2023-03-08T03:34:19.089Z,167824645908900
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:34:12.591Z,167824645259100
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:34:10.200Z,167824645020000
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:34:08.393Z,167824644839300
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T03:34:06.798Z,167824644679800
"River: 3♦, 7♦, 4♠, 9♣ [10♣]",2023-03-08T03:34:02.913Z,167824644291300
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:34:02.096Z,167824644209600
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:34:00.513Z,167824644051300
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:33:59.595Z,167824643959500
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:33:56.831Z,167824643683100
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T03:33:55.350Z,167824643535000
"Turn: 3♦, 7♦, 4♠ [9♣]",2023-03-08T03:33:51.711Z,167824643171100
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T03:33:50.905Z,167824643090500
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T03:33:46.246Z,167824642624600
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T03:33:45.097Z,167824642509700
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T03:33:33.675Z,167824641367500
"""Ayatollah cum @ kaPGto3RBb"" bets 0.04",2023-03-08T03:33:30.137Z,167824641013700
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:33:28.361Z,167824640836100
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:33:23.201Z,167824640320100
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:33:19.548Z,167824639954800
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T03:33:17.799Z,167824639779900
"Flop:  [3♦, 7♦, 4♠]",2023-03-08T03:33:12.387Z,167824639238700
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:33:11.532Z,167824639153200
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T03:33:09.274Z,167824638927400
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T03:33:08.409Z,167824638840900
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T03:33:06.608Z,167824638660800
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T03:33:01.638Z,167824638163800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:33:00.350Z,167824638035000
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T03:32:42.569Z,167824636256900
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-08T03:32:40.503Z,167824636050310
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-08T03:32:40.503Z,167824636050309
"Your hand is 6♣, K♣",2023-03-08T03:32:40.503Z,167824636050305
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.83) | #2 ""Jul @ EcMetVW6FI"" (1.50) | #3 ""Ayatollah cum @ kaPGto3RBb"" (6.22) | #6 ""Andrew @ yhDVFE17BV"" (6.60) | #8 ""Joel @ DdWeAYaTSY"" (19.10) | #9 ""the giver x2 @ RSraeqmOQa"" (7.05) | #10 ""qipanda @ ZzutxssYJ7"" (7.85)",2023-03-08T03:32:40.503Z,167824636050301
"-- starting hand #49 (id: zpqrvm8kq730)  (No Limit Texas Hold'em) (dealer: ""Ayatollah cum @ kaPGto3RBb"") --",2023-03-08T03:32:40.503Z,167824636050300
"-- ending hand #48 --",2023-03-08T03:32:37.499Z,167824635749902
"""the giver x2 @ RSraeqmOQa"" collected 3.84 from pot",2023-03-08T03:32:37.499Z,167824635749901
"Uncalled bet of 3.21 returned to ""the giver x2 @ RSraeqmOQa""",2023-03-08T03:32:37.499Z,167824635749900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:32:36.653Z,167824635665300
"""the giver x2 @ RSraeqmOQa"" bets 3.21 and go all in",2023-03-08T03:32:07.554Z,167824632755400
"River: Q♥, 6♦, 4♣, Q♣ [5♠]",2023-03-08T03:32:03.675Z,167824632367500
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T03:32:02.856Z,167824632285600
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T03:31:39.250Z,167824629925000
"Turn: Q♥, 6♦, 4♣ [Q♣]",2023-03-08T03:31:35.298Z,167824629529800
"""the giver x2 @ RSraeqmOQa"" calls 1.15",2023-03-08T03:31:34.437Z,167824629443700
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:31:20.973Z,167824628097300
"""qipanda @ ZzutxssYJ7"" bets 1.15",2023-03-08T03:31:13.579Z,167824627357900
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T03:31:07.115Z,167824626711500
"Flop:  [Q♥, 6♦, 4♣]",2023-03-08T03:30:58.636Z,167824625863600
"""the giver x2 @ RSraeqmOQa"" calls 0.48",2023-03-08T03:30:57.814Z,167824625781400
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:30:55.922Z,167824625592200
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:30:55.005Z,167824625500500
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T03:30:53.571Z,167824625357100
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:30:52.619Z,167824625261900
"""Fred @ EWw5rDVNJX"" calls 0.48",2023-03-08T03:30:51.729Z,167824625172900
"""qipanda @ ZzutxssYJ7"" raises to 0.48",2023-03-08T03:30:47.342Z,167824624734200
"""the giver x2 @ RSraeqmOQa"" raises to 0.14",2023-03-08T03:30:40.758Z,167824624075800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T03:30:35.586Z,167824623558600
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-08T03:30:27.545Z,167824622754511
"""Ayatollah cum @ kaPGto3RBb"" posts a small blind of 0.02",2023-03-08T03:30:27.545Z,167824622754510
"Your hand is 7♣, 9♣",2023-03-08T03:30:27.545Z,167824622754506
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.31) | #2 ""Jul @ EcMetVW6FI"" (1.50) | #3 ""Ayatollah cum @ kaPGto3RBb"" (6.24) | #6 ""Andrew @ yhDVFE17BV"" (6.64) | #8 ""Joel @ DdWeAYaTSY"" (19.14) | #9 ""the giver x2 @ RSraeqmOQa"" (4.84) | #10 ""qipanda @ ZzutxssYJ7"" (9.48)",2023-03-08T03:30:27.545Z,167824622754502
"-- starting hand #48 (id: qejcfibioy17)  (No Limit Texas Hold'em) (dealer: ""Jul @ EcMetVW6FI"") --",2023-03-08T03:30:27.545Z,167824622754501
"The player ""Jade @ xhsZ8jgTjv"" stand up with the stack of 2.85.",2023-03-08T03:30:27.545Z,167824622754500
"Undealt cards: 6♠, 3♠, A♥ [K♦, 2♥]",2023-03-08T03:30:22.776Z,167824622277600
"""Jade @ xhsZ8jgTjv"" shows a A♠, 6♦.",2023-03-08T03:30:21.334Z,167824622133400
"-- ending hand #47 --",2023-03-08T03:30:20.880Z,167824622088002
"""Jade @ xhsZ8jgTjv"" collected 0.62 from pot",2023-03-08T03:30:20.880Z,167824622088001
"Uncalled bet of 2.23 returned to ""Jade @ xhsZ8jgTjv""",2023-03-08T03:30:20.880Z,167824622088000
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T03:30:20.002Z,167824622000200
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:30:19.009Z,167824621900900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:30:18.148Z,167824621814800
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T03:30:17.290Z,167824621729000
"""Jade @ xhsZ8jgTjv"" bets 2.23 and go all in",2023-03-08T03:30:13.109Z,167824621310900
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:30:09.983Z,167824620998300
"Flop:  [6♠, 3♠, A♥]",2023-03-08T03:30:06.271Z,167824620627100
"""Jade @ xhsZ8jgTjv"" calls 0.12",2023-03-08T03:30:05.436Z,167824620543600
"""Ayatollah cum @ kaPGto3RBb"" calls 0.12",2023-03-08T03:30:03.893Z,167824620389300
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:29:51.848Z,167824619184800
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-08T03:29:46.419Z,167824618641900
"""qipanda @ ZzutxssYJ7"" calls 0.12",2023-03-08T03:29:45.333Z,167824618533300
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T03:29:43.639Z,167824618363900
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-08T03:29:42.678Z,167824618267800
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T03:29:37.591Z,167824617759100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:29:35.563Z,167824617556300
"""Ayatollah cum @ kaPGto3RBb"" posts a big blind of 0.04",2023-03-08T03:29:32.226Z,167824617222611
"""Jul @ EcMetVW6FI"" posts a small blind of 0.02",2023-03-08T03:29:32.226Z,167824617222610
"Your hand is 8♠, 7♦",2023-03-08T03:29:32.226Z,167824617222605
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.43) | #2 ""Jul @ EcMetVW6FI"" (1.52) | #3 ""Ayatollah cum @ kaPGto3RBb"" (6.36) | #6 ""Andrew @ yhDVFE17BV"" (6.64) | #7 ""Jade @ xhsZ8jgTjv"" (2.35) | #8 ""Joel @ DdWeAYaTSY"" (19.26) | #9 ""the giver x2 @ RSraeqmOQa"" (4.84) | #10 ""qipanda @ ZzutxssYJ7"" (9.60)",2023-03-08T03:29:32.226Z,167824617222601
"-- starting hand #47 (id: r3av8m5kx2vq)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-08T03:29:32.226Z,167824617222600
"-- ending hand #46 --",2023-03-08T03:29:26.201Z,167824616620104
"""Joel @ DdWeAYaTSY"" collected 1.70 from pot with Straight, 7 High (combination: 7♥, 6♦, 5♥, 4♥, 3♣)",2023-03-08T03:29:26.201Z,167824616620103
"""Joel @ DdWeAYaTSY"" shows a 6♦, 5♥.",2023-03-08T03:29:26.201Z,167824616620102
"""Ayatollah cum @ kaPGto3RBb"" collected 1.70 from pot with Straight, 7 High (combination: 7♥, 6♥, 5♠, 4♥, 3♣)",2023-03-08T03:29:26.201Z,167824616620101
"""Ayatollah cum @ kaPGto3RBb"" shows a A♠, 5♠.",2023-03-08T03:29:26.201Z,167824616620100
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T03:29:25.387Z,167824616538700
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T03:29:21.831Z,167824616183100
"""Joel @ DdWeAYaTSY"" calls 1.19",2023-03-08T03:29:20.969Z,167824616096900
"""Ayatollah cum @ kaPGto3RBb"" bets 1.19",2023-03-08T03:29:08.875Z,167824614887500
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:29:03.564Z,167824614356400
"River: 10♠, 7♥, 4♥, 6♥ [3♣]",2023-03-08T03:29:00.265Z,167824614026500
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T03:28:59.414Z,167824613941400
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T03:28:55.796Z,167824613579600
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T03:28:51.593Z,167824613159300
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T03:28:49.056Z,167824612905600
"Turn: 10♠, 7♥, 4♥ [6♥]",2023-03-08T03:28:46.761Z,167824612676100
"""qipanda @ ZzutxssYJ7"" calls 0.17",2023-03-08T03:28:45.877Z,167824612587700
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T03:28:42.604Z,167824612260400
"""Joel @ DdWeAYaTSY"" calls 0.17",2023-03-08T03:28:37.624Z,167824611762400
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T03:28:33.401Z,167824611340100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T03:28:32.500Z,167824611250000
"""Ayatollah cum @ kaPGto3RBb"" calls 0.17",2023-03-08T03:28:31.612Z,167824611161200
"""Jul @ EcMetVW6FI"" folds",2023-03-08T03:28:28.124Z,167824610812400
"""Fred @ EWw5rDVNJX"" bets 0.17",2023-03-08T03:28:23.878Z,167824610387800
"Flop:  [10♠, 7♥, 4♥]",2023-03-08T03:28:20.444Z,167824610044400
"""Jul @ EcMetVW6FI"" checks",2023-03-08T03:28:19.631Z,167824609963100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T03:28:16.336Z,167824609633600
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-08T03:28:15.143Z,167824609514300
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T03:28:04.298Z,167824608429800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T03:27:55.440Z,167824607544000
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T03:27:53.331Z,167824607333100
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T03:27:51.304Z,167824607130400
