entry,at,order
"-- starting hand #46 (id: zm8uhasc5hvy)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-29T02:32:10.322Z,168005713032200
"-- ending hand #45 --",2023-03-29T02:32:04.247Z,168005712424703
"""Fred @ EWw5rDVNJX"" shows a K♦, J♦.",2023-03-29T02:32:04.247Z,168005712424702
"""qi @ ZzutxssYJ7"" collected 10.70 from pot with Straight, Q High (combination: Q♦, J♥, 10♦, 9♦, 8♦)",2023-03-29T02:32:04.247Z,168005712424701
"""qi @ ZzutxssYJ7"" shows a 8♦, 10♦.",2023-03-29T02:32:04.247Z,168005712424700
"""Fred @ EWw5rDVNJX"" calls 4.20",2023-03-29T02:32:03.431Z,168005712343100
"""qi @ ZzutxssYJ7"" bets 4.20 and go all in",2023-03-29T02:31:53.553Z,168005711355300
"River: 9♦, Q♦, 4♣, 9♥ [J♥]",2023-03-29T02:31:45.082Z,168005710508200
"""Fred @ EWw5rDVNJX"" checks",2023-03-29T02:31:44.224Z,168005710422400
"""qi @ ZzutxssYJ7"" checks",2023-03-29T02:31:42.846Z,168005710284600
"Turn: 9♦, Q♦, 4♣ [9♥]",2023-03-29T02:31:39.522Z,168005709952200
"""qi @ ZzutxssYJ7"" calls 0.60",2023-03-29T02:31:38.647Z,168005709864700
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:31:29.937Z,168005708993700
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:31:23.734Z,168005708373400
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:31:20.607Z,168005708060700
"""Fred @ EWw5rDVNJX"" raises to 0.60",2023-03-29T02:31:19.755Z,168005707975500
"""qi @ ZzutxssYJ7"" calls 0.20",2023-03-29T02:31:15.816Z,168005707581600
"""Daisy @ EYNne745gZ"" bets 0.20",2023-03-29T02:31:06.584Z,168005706658400
"""Joel @ DdWeAYaTSY"" checks",2023-03-29T02:30:42.027Z,168005704202700
"Flop:  [9♦, Q♦, 4♣]",2023-03-29T02:30:37.401Z,168005703740100
"""qi @ ZzutxssYJ7"" calls 0.18",2023-03-29T02:30:36.547Z,168005703654700
"""Daisy @ EYNne745gZ"" calls 0.18",2023-03-29T02:30:26.616Z,168005702661600
"""Joel @ DdWeAYaTSY"" calls 0.18",2023-03-29T02:30:18.456Z,168005701845600
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:30:15.682Z,168005701568200
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:30:14.648Z,168005701464800
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:30:13.729Z,168005701372900
"""Andrew @ yhDVFE17BV"" calls 0.18",2023-03-29T02:30:12.790Z,168005701279000
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:30:11.422Z,168005701142200
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:30:10.556Z,168005701055600
"""Fred @ EWw5rDVNJX"" raises to 0.18",2023-03-29T02:30:06.634Z,168005700663400
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T02:30:03.287Z,168005700328700
"""Daisy @ EYNne745gZ"" posts a big blind of 0.04",2023-03-29T02:29:43.297Z,168005698329713
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-29T02:29:43.297Z,168005698329712
"Your hand is J♠, 2♥",2023-03-29T02:29:43.297Z,168005698329710
"Player stacks: #1 ""ju @ dmawfvSpk0"" (3.96) | #2 ""sunny @ WuCshiDEpw"" (7.85) | #3 ""Joel @ DdWeAYaTSY"" (5.52) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (4.98) | #6 ""Fred @ EWw5rDVNJX"" (8.11) | #7 ""danial @ kMYSUvj9gu"" (5.53) | #8 ""Jade @ xhsZ8jgTjv"" (5.35) | #9 ""Andrew @ yhDVFE17BV"" (11.13) | #10 ""Dorothy @ wzpnFqlu9P"" (4.76)",2023-03-29T02:29:43.297Z,168005698329701
"-- starting hand #45 (id: 7n76brjfihap)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-29T02:29:43.297Z,168005698329700
"Undealt cards: 8♣, 6♣, J♦, 10♦ [7♣]",2023-03-29T02:29:38.788Z,168005697878800
"-- ending hand #44 --",2023-03-29T02:29:37.373Z,168005697737302
"""qi @ ZzutxssYJ7"" collected 1.72 from pot",2023-03-29T02:29:37.373Z,168005697737301
"Uncalled bet of 1.29 returned to ""qi @ ZzutxssYJ7""",2023-03-29T02:29:37.373Z,168005697737300
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:29:36.553Z,168005697655300
"""qi @ ZzutxssYJ7"" bets 1.29",2023-03-29T02:29:27.620Z,168005696762000
"Turn: 8♣, 6♣, J♦ [10♦]",2023-03-29T02:29:01.946Z,168005694194600
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:29:01.066Z,168005694106600
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:28:40.182Z,168005692018200
"""Dorothy @ wzpnFqlu9P"" calls 0.60",2023-03-29T02:28:38.100Z,168005691810000
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:28:20.662Z,168005690066200
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:28:19.766Z,168005689976600
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:28:18.904Z,168005689890400
"""qi @ ZzutxssYJ7"" raises to 0.60",2023-03-29T02:28:18.010Z,168005689801000
"""Joel @ DdWeAYaTSY"" raises to 0.20",2023-03-29T02:28:14.610Z,168005689461000
"""sunny @ WuCshiDEpw"" bets 0.04",2023-03-29T02:28:05.206Z,168005688520600
"Flop:  [8♣, 6♣, J♦]",2023-03-29T02:28:02.511Z,168005688251100
"""Joel @ DdWeAYaTSY"" checks",2023-03-29T02:28:01.697Z,168005688169700
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-29T02:27:59.972Z,168005687997200
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:27:57.277Z,168005687727700
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-29T02:27:56.388Z,168005687638800
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-29T02:27:52.964Z,168005687296400
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:27:51.192Z,168005687119200
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:27:47.434Z,168005686743400
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-29T02:27:46.487Z,168005686648700
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T02:27:45.367Z,168005686536700
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:27:41.748Z,168005686174800
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-29T02:27:39.173Z,168005685917313
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-29T02:27:39.173Z,168005685917312
"Your hand is K♠, 4♠",2023-03-29T02:27:39.173Z,168005685917310
"Player stacks: #1 ""ju @ dmawfvSpk0"" (3.96) | #2 ""sunny @ WuCshiDEpw"" (7.93) | #3 ""Joel @ DdWeAYaTSY"" (5.76) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (3.90) | #6 ""Fred @ EWw5rDVNJX"" (8.15) | #7 ""danial @ kMYSUvj9gu"" (5.53) | #8 ""Jade @ xhsZ8jgTjv"" (5.39) | #9 ""Andrew @ yhDVFE17BV"" (11.17) | #10 ""Dorothy @ wzpnFqlu9P"" (5.40)",2023-03-29T02:27:39.173Z,168005685917301
"-- starting hand #44 (id: qcjftx82ybbu)  (No Limit Texas Hold'em) (dealer: ""ju @ dmawfvSpk0"") --",2023-03-29T02:27:39.173Z,168005685917300
"""Jade @ xhsZ8jgTjv"" shows a J♠, 7♠.",2023-03-29T02:27:37.210Z,168005685721000
"-- ending hand #43 --",2023-03-29T02:27:32.648Z,168005685264802
"""sunny @ WuCshiDEpw"" collected 0.44 from pot with Pair, 10's (combination: 10♥, 10♠, A♣, J♦, 7♥)",2023-03-29T02:27:32.648Z,168005685264801
"""sunny @ WuCshiDEpw"" shows a 10♥, J♦.",2023-03-29T02:27:32.648Z,168005685264800
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T02:27:31.797Z,168005685179700
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:27:27.105Z,168005684710500
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:27:26.119Z,168005684611900
"""sunny @ WuCshiDEpw"" bets 0.04",2023-03-29T02:27:24.491Z,168005684449100
"""ju @ dmawfvSpk0"" checks",2023-03-29T02:27:22.920Z,168005684292000
"River: A♣, 7♥, 6♦, 2♦ [10♠]",2023-03-29T02:27:19.169Z,168005683916900
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T02:27:18.349Z,168005683834900
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-29T02:27:11.152Z,168005683115200
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:27:10.194Z,168005683019400
"""sunny @ WuCshiDEpw"" bets 0.04",2023-03-29T02:27:07.541Z,168005682754100
"""ju @ dmawfvSpk0"" checks",2023-03-29T02:27:03.915Z,168005682391500
"Turn: A♣, 7♥, 6♦ [2♦]",2023-03-29T02:27:00.827Z,168005682082700
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T02:26:59.944Z,168005681994400
"""Jade @ xhsZ8jgTjv"" checks",2023-03-29T02:26:49.164Z,168005680916400
"""sunny @ WuCshiDEpw"" checks",2023-03-29T02:26:44.382Z,168005680438200
"""ju @ dmawfvSpk0"" checks",2023-03-29T02:26:43.005Z,168005680300500
"Flop:  [A♣, 7♥, 6♦]",2023-03-29T02:26:39.411Z,168005679941100
"""sunny @ WuCshiDEpw"" checks",2023-03-29T02:26:38.498Z,168005679849800
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T02:26:36.447Z,168005679644700
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:26:33.176Z,168005679317600
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-29T02:26:30.576Z,168005679057600
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:26:23.766Z,168005678376600
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:26:20.933Z,168005678093300
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:26:19.997Z,168005677999700
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:26:12.834Z,168005677283400
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:26:08.671Z,168005676867100
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:26:04.350Z,168005676435000
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-29T02:26:01.961Z,168005676196113
"""ju @ dmawfvSpk0"" posts a small blind of 0.02",2023-03-29T02:26:01.961Z,168005676196112
"Your hand is 4♦, Q♠",2023-03-29T02:26:01.961Z,168005676196110
"Player stacks: #1 ""ju @ dmawfvSpk0"" (4.08) | #2 ""sunny @ WuCshiDEpw"" (7.61) | #3 ""Joel @ DdWeAYaTSY"" (5.76) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (3.90) | #6 ""Fred @ EWw5rDVNJX"" (8.15) | #7 ""danial @ kMYSUvj9gu"" (5.53) | #8 ""Jade @ xhsZ8jgTjv"" (5.51) | #9 ""Andrew @ yhDVFE17BV"" (11.25) | #10 ""Dorothy @ wzpnFqlu9P"" (5.40)",2023-03-29T02:26:01.961Z,168005676196101
"-- starting hand #43 (id: qn5lcoziuilg)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-29T02:26:01.961Z,168005676196100
"""Andrew @ yhDVFE17BV"" shows a 2♥, 4♣.",2023-03-29T02:25:59.053Z,168005675905300
"""Joel @ DdWeAYaTSY"" shows a 3♠, 7♣.",2023-03-29T02:25:58.860Z,168005675886000
"-- ending hand #42 --",2023-03-29T02:25:57.555Z,168005675755502
"""Andrew @ yhDVFE17BV"" collected 0.96 from pot",2023-03-29T02:25:57.555Z,168005675755501
"Uncalled bet of 0.87 returned to ""Andrew @ yhDVFE17BV""",2023-03-29T02:25:57.555Z,168005675755500
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:25:56.669Z,168005675666900
"""Andrew @ yhDVFE17BV"" bets 0.87",2023-03-29T02:25:53.529Z,168005675352900
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-29T02:25:46.597Z,168005674659700
"River: Q♣, 4♠, 3♥, A♦ [3♣]",2023-03-29T02:25:39.845Z,168005673984500
"""Andrew @ yhDVFE17BV"" calls 0.24",2023-03-29T02:25:39.015Z,168005673901500
"""Dorothy @ wzpnFqlu9P"" bets 0.24",2023-03-29T02:25:37.768Z,168005673776800
"Turn: Q♣, 4♠, 3♥ [A♦]",2023-03-29T02:25:25.591Z,168005672559100
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-29T02:25:24.723Z,168005672472300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:25:20.162Z,168005672016200
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:25:19.267Z,168005671926700
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:25:18.281Z,168005671828100
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:25:17.406Z,168005671740600
"""Dorothy @ wzpnFqlu9P"" bets 0.12",2023-03-29T02:25:11.130Z,168005671113000
"Flop:  [Q♣, 4♠, 3♥]",2023-03-29T02:25:03.176Z,168005670317600
"""ju @ dmawfvSpk0"" checks",2023-03-29T02:25:02.366Z,168005670236600
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-29T02:25:00.861Z,168005670086100
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-29T02:24:59.039Z,168005669903900
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:24:54.733Z,168005669473300
"""danial @ kMYSUvj9gu"" calls 0.04",2023-03-29T02:24:52.009Z,168005669200900
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:24:49.536Z,168005668953600
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:24:48.638Z,168005668863800
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:24:40.412Z,168005668041200
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:24:39.535Z,168005667953500
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-29T02:24:37.902Z,168005667790200
"""ju @ dmawfvSpk0"" posts a big blind of 0.04",2023-03-29T02:24:36.562Z,168005667656213
"""Dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-29T02:24:36.562Z,168005667656212
"Your hand is 2♥, 4♣",2023-03-29T02:24:36.562Z,168005667656210
"Player stacks: #1 ""ju @ dmawfvSpk0"" (4.12) | #2 ""sunny @ WuCshiDEpw"" (7.65) | #3 ""Joel @ DdWeAYaTSY"" (5.76) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (3.90) | #6 ""Fred @ EWw5rDVNJX"" (8.15) | #7 ""danial @ kMYSUvj9gu"" (5.57) | #8 ""Jade @ xhsZ8jgTjv"" (5.55) | #9 ""Andrew @ yhDVFE17BV"" (10.69) | #10 ""Dorothy @ wzpnFqlu9P"" (5.80)",2023-03-29T02:24:36.562Z,168005667656201
"-- starting hand #42 (id: yve6z51frapj)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-29T02:24:36.562Z,168005667656200
"""Fred @ EWw5rDVNJX"" shows a J♣, 7♣.",2023-03-29T02:24:32.473Z,168005667247300
"Undealt cards: 8♠, J♥, 5♠ [K♠, J♦]",2023-03-29T02:24:31.210Z,168005667121000
"""Jade @ xhsZ8jgTjv"" shows a Q♥, Q♠.",2023-03-29T02:24:30.198Z,168005667019800
"-- ending hand #41 --",2023-03-29T02:24:29.226Z,168005666922602
"""Jade @ xhsZ8jgTjv"" collected 1.44 from pot",2023-03-29T02:24:29.226Z,168005666922601
"Uncalled bet of 0.36 returned to ""Jade @ xhsZ8jgTjv""",2023-03-29T02:24:29.226Z,168005666922600
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:24:28.416Z,168005666841600
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:24:18.696Z,168005665869600
"""Jade @ xhsZ8jgTjv"" raises to 0.72",2023-03-29T02:24:17.171Z,168005665717100
"""Fred @ EWw5rDVNJX"" bets 0.36",2023-03-29T02:24:06.757Z,168005664675700
"""qi @ ZzutxssYJ7"" checks",2023-03-29T02:24:03.494Z,168005664349400
"Flop:  [8♠, J♥, 5♠]",2023-03-29T02:23:51.024Z,168005663102400
"""Fred @ EWw5rDVNJX"" calls 0.22",2023-03-29T02:23:50.164Z,168005663016400
"""qi @ ZzutxssYJ7"" calls 0.22",2023-03-29T02:23:46.575Z,168005662657500
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:23:45.111Z,168005662511100
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:23:32.950Z,168005661295000
"""Jade @ xhsZ8jgTjv"" raises to 0.22",2023-03-29T02:23:28.656Z,168005660865600
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:23:22.496Z,168005660249600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-29T02:23:19.302Z,168005659930200
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T02:23:18.321Z,168005659832100
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:23:17.468Z,168005659746800
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:23:14.955Z,168005659495500
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:23:13.966Z,168005659396600
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:23:07.796Z,168005658779600
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-29T02:23:04.554Z,168005658455413
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-29T02:23:04.554Z,168005658455412
"Your hand is 2♣, 5♥",2023-03-29T02:23:04.554Z,168005658455410
"Player stacks: #1 ""ju @ dmawfvSpk0"" (4.12) | #2 ""sunny @ WuCshiDEpw"" (7.65) | #3 ""Joel @ DdWeAYaTSY"" (5.76) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (4.12) | #6 ""Fred @ EWw5rDVNJX"" (8.73) | #7 ""danial @ kMYSUvj9gu"" (5.57) | #8 ""Jade @ xhsZ8jgTjv"" (4.69) | #9 ""Andrew @ yhDVFE17BV"" (10.71) | #10 ""Dorothy @ wzpnFqlu9P"" (5.84)",2023-03-29T02:23:04.554Z,168005658455401
"-- starting hand #41 (id: liuqhrobwrix)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-29T02:23:04.554Z,168005658455400
"Undealt cards: 2♣, 8♣, A♠ [4♥, Q♠]",2023-03-29T02:23:02.037Z,168005658203700
"-- ending hand #40 --",2023-03-29T02:22:58.642Z,168005657864202
"""sunny @ WuCshiDEpw"" collected 0.32 from pot",2023-03-29T02:22:58.642Z,168005657864201
"Uncalled bet of 0.32 returned to ""sunny @ WuCshiDEpw""",2023-03-29T02:22:58.642Z,168005657864200
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:22:57.799Z,168005657779900
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:22:48.169Z,168005656816900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:22:47.281Z,168005656728100
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:22:46.395Z,168005656639500
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:22:37.677Z,168005655767700
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:22:36.759Z,168005655675900
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:22:35.897Z,168005655589700
"""sunny @ WuCshiDEpw"" bets 0.32",2023-03-29T02:22:33.660Z,168005655366000
"""ju @ dmawfvSpk0"" checks",2023-03-29T02:22:31.433Z,168005655143300
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T02:22:27.036Z,168005654703600
"""Jade @ xhsZ8jgTjv"" checks",2023-03-29T02:22:25.567Z,168005654556700
"Flop:  [2♣, 8♣, A♠]",2023-03-29T02:22:18.397Z,168005653839700
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T02:22:17.583Z,168005653758300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:22:14.723Z,168005653472300
"""danial @ kMYSUvj9gu"" calls 0.04",2023-03-29T02:22:12.796Z,168005653279600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-29T02:21:50.051Z,168005651005100
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T02:21:48.812Z,168005650881200
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:21:46.438Z,168005650643800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-29T02:21:45.565Z,168005650556500
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-29T02:21:39.658Z,168005649965800
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T02:21:38.236Z,168005649823600
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:21:34.813Z,168005649481300
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-29T02:21:28.712Z,168005648871213
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-29T02:21:28.712Z,168005648871212
"Your hand is 9♦, 5♣",2023-03-29T02:21:28.712Z,168005648871210
"Player stacks: #1 ""ju @ dmawfvSpk0"" (4.16) | #2 ""sunny @ WuCshiDEpw"" (7.37) | #3 ""Joel @ DdWeAYaTSY"" (5.80) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (4.16) | #6 ""Fred @ EWw5rDVNJX"" (8.77) | #7 ""danial @ kMYSUvj9gu"" (5.61) | #8 ""Jade @ xhsZ8jgTjv"" (4.73) | #9 ""Andrew @ yhDVFE17BV"" (10.75) | #10 ""Dorothy @ wzpnFqlu9P"" (5.84)",2023-03-29T02:21:28.712Z,168005648871201
"-- starting hand #40 (id: qhqbvuniokms)  (No Limit Texas Hold'em) (dealer: ""danial @ kMYSUvj9gu"") --",2023-03-29T02:21:28.712Z,168005648871200
"Undealt cards: 5♥, 8♦, K♣, 6♣ [Q♦]",2023-03-29T02:21:24.141Z,168005648414100
"""sunny @ WuCshiDEpw"" shows a 2♥, 7♣.",2023-03-29T02:21:23.097Z,168005648309700
"-- ending hand #39 --",2023-03-29T02:21:22.076Z,168005648207602
"""Dorothy @ wzpnFqlu9P"" collected 4.32 from pot",2023-03-29T02:21:22.076Z,168005648207601
"Uncalled bet of 1.52 returned to ""Dorothy @ wzpnFqlu9P""",2023-03-29T02:21:22.076Z,168005648207600
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:21:21.166Z,168005648116600
"""Dorothy @ wzpnFqlu9P"" bets 1.52 and go all in",2023-03-29T02:21:19.315Z,168005647931500
"Turn: 5♥, 8♦, K♣ [6♣]",2023-03-29T02:21:12.460Z,168005647246000
"""Dorothy @ wzpnFqlu9P"" calls 1.80",2023-03-29T02:21:11.651Z,168005647165100
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:20:37.007Z,168005643700700
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:20:36.145Z,168005643614500
"""sunny @ WuCshiDEpw"" raises to 1.80",2023-03-29T02:20:34.516Z,168005643451600
"""Dorothy @ wzpnFqlu9P"" bets 0.36",2023-03-29T02:20:29.275Z,168005642927500
"""Jade @ xhsZ8jgTjv"" checks",2023-03-29T02:20:24.496Z,168005642449600
"""danial @ kMYSUvj9gu"" checks",2023-03-29T02:20:21.212Z,168005642121200
"Flop:  [5♥, 8♦, K♣]",2023-03-29T02:20:18.282Z,168005641828200
"""Dorothy @ wzpnFqlu9P"" calls 0.18",2023-03-29T02:20:17.407Z,168005641740700
"""Jade @ xhsZ8jgTjv"" calls 0.18",2023-03-29T02:20:15.147Z,168005641514700
"""danial @ kMYSUvj9gu"" calls 0.18",2023-03-29T02:20:12.721Z,168005641272100
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:20:09.662Z,168005640966200
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:20:08.685Z,168005640868500
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:19:59.080Z,168005639908000
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:19:50.341Z,168005639034100
"""sunny @ WuCshiDEpw"" raises to 0.18",2023-03-29T02:19:49.399Z,168005638939900
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:19:45.898Z,168005638589800
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-29T02:19:44.966Z,168005638496600
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:19:33.730Z,168005637373000
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-29T02:19:32.313Z,168005637231313
"""danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-29T02:19:32.313Z,168005637231312
"Your hand is 8♣, 4♦",2023-03-29T02:19:32.313Z,168005637231310
"Player stacks: #1 ""ju @ dmawfvSpk0"" (4.16) | #2 ""sunny @ WuCshiDEpw"" (9.35) | #3 ""Joel @ DdWeAYaTSY"" (5.80) | #4 ""Daisy @ EYNne745gZ"" (2.81) | #5 ""qi @ ZzutxssYJ7"" (4.16) | #6 ""Fred @ EWw5rDVNJX"" (8.77) | #7 ""danial @ kMYSUvj9gu"" (5.79) | #8 ""Jade @ xhsZ8jgTjv"" (4.91) | #9 ""Andrew @ yhDVFE17BV"" (10.75) | #10 ""Dorothy @ wzpnFqlu9P"" (3.50)",2023-03-29T02:19:32.313Z,168005637231301
"-- starting hand #39 (id: up83wugd1zrr)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-29T02:19:32.313Z,168005637231300
"""Fred @ EWw5rDVNJX"" shows a 4♣, 8♦.",2023-03-29T02:19:30.158Z,168005637015800
"""danial @ kMYSUvj9gu"" shows a 9♦, K♠.",2023-03-29T02:19:29.019Z,168005636901900
"Undealt cards: 9♠, 9♣, A♥ [Q♥, J♥]",2023-03-29T02:19:26.700Z,168005636670000
"-- ending hand #38 --",2023-03-29T02:19:24.974Z,168005636497402
"""Joel @ DdWeAYaTSY"" collected 1.58 from pot",2023-03-29T02:19:24.974Z,168005636497401
"Uncalled bet of 0.44 returned to ""Joel @ DdWeAYaTSY""",2023-03-29T02:19:24.974Z,168005636497400
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:19:24.111Z,168005636411100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:19:03.187Z,168005634318700
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:19:02.327Z,168005634232700
"""qi @ ZzutxssYJ7"" folds",2023-03-29T02:18:54.403Z,168005633440300
"""Joel @ DdWeAYaTSY"" raises to 0.68",2023-03-29T02:18:42.710Z,168005632271000
"""ju @ dmawfvSpk0"" bets 0.24",2023-03-29T02:18:24.597Z,168005630459700
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-29T02:18:15.442Z,168005629544200
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T02:18:09.962Z,168005628996200
"Flop:  [9♠, 9♣, A♥]",2023-03-29T02:18:06.063Z,168005628606300
"""Joel @ DdWeAYaTSY"" calls 0.20",2023-03-29T02:18:05.201Z,168005628520100
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:17:48.419Z,168005626841900
