entry,at,order
"Undealt cards: J♠, A♣, 8♦, A♥ [Q♠]",2023-03-22T02:29:58.875Z,167945219887500
"""sunny @ WuCshiDEpw"" shows a 8♣, J♣.",2023-03-22T02:29:58.509Z,167945219850900
"-- ending hand #53 --",2023-03-22T02:29:56.961Z,167945219696102
"""Fred @ EWw5rDVNJX"" collected 0.42 from pot",2023-03-22T02:29:56.961Z,167945219696101
"Uncalled bet of 0.42 returned to ""Fred @ EWw5rDVNJX""",2023-03-22T02:29:56.961Z,167945219696100
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:29:56.152Z,167945219615200
"""Fred @ EWw5rDVNJX"" bets 0.42",2023-03-22T02:29:48.405Z,167945218840500
"""sunny @ WuCshiDEpw"" checks",2023-03-22T02:29:45.633Z,167945218563300
"Turn: J♠, A♣, 8♦ [A♥]",2023-03-22T02:29:39.475Z,167945217947500
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:29:38.630Z,167945217863000
"""sunny @ WuCshiDEpw"" calls 0.14",2023-03-22T02:29:32.130Z,167945217213000
"""Fred @ EWw5rDVNJX"" bets 0.14",2023-03-22T02:29:27.436Z,167945216743600
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T02:29:24.832Z,167945216483200
"""sunny @ WuCshiDEpw"" checks",2023-03-22T02:29:19.086Z,167945215908600
"Flop:  [J♠, A♣, 8♦]",2023-03-22T02:29:15.854Z,167945215585400
"""sunny @ WuCshiDEpw"" checks",2023-03-22T02:29:15.018Z,167945215501800
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:29:12.328Z,167945215232800
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T02:29:10.584Z,167945215058400
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:29:09.295Z,167945214929500
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:29:08.413Z,167945214841300
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:29:07.522Z,167945214752200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:29:06.087Z,167945214608700
"The admin approved the player ""Joel @ DdWeAYaTSY"" participation with a stack of 5.00.",2023-03-22T02:28:52.531Z,167945213253100
"The player ""Joel @ DdWeAYaTSY"" requested a seat.",2023-03-22T02:28:49.886Z,167945212988600
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-22T02:28:44.881Z,167945212488111
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-22T02:28:44.881Z,167945212488110
"Your hand is 2♠, 6♠",2023-03-22T02:28:44.881Z,167945212488106
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (2.93) | #3 ""sunny @ WuCshiDEpw"" (7.35) | #5 ""qipanda @ ZzutxssYJ7"" (11.08) | #6 ""Andrew @ yhDVFE17BV"" (6.53) | #7 ""Danial @ kMYSUvj9gu"" (4.97) | #8 ""Dorothy @ wzpnFqlu9P"" (3.95) | #10 ""Fred @ EWw5rDVNJX"" (3.19)",2023-03-22T02:28:44.881Z,167945212488102
"-- starting hand #53 (id: qbnmtht5yjid)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-22T02:28:44.881Z,167945212488101
"The player ""Joel @ DdWeAYaTSY"" quits the game with a stack of 0.00.",2023-03-22T02:28:44.881Z,167945212488100
"-- ending hand #52 --",2023-03-22T02:28:38.866Z,167945211886603
"""Joel @ DdWeAYaTSY"" shows a Q♣, Q♥.",2023-03-22T02:28:38.866Z,167945211886602
"""qipanda @ ZzutxssYJ7"" collected 10.56 from pot with Three of a Kind, A's (combination: A♣, A♦, A♥, J♣, 8♥)",2023-03-22T02:28:38.866Z,167945211886601
"""qipanda @ ZzutxssYJ7"" shows a A♣, J♣.",2023-03-22T02:28:38.866Z,167945211886600
"""qipanda @ ZzutxssYJ7"" calls 1.32",2023-03-22T02:28:38.036Z,167945211803600
"""Joel @ DdWeAYaTSY"" bets 1.32 and go all in",2023-03-22T02:28:35.917Z,167945211591700
"River: A♦, 8♥, 2♥, A♥ [6♦]",2023-03-22T02:28:24.249Z,167945210424900
"""qipanda @ ZzutxssYJ7"" calls 2.79",2023-03-22T02:28:23.429Z,167945210342900
"""Joel @ DdWeAYaTSY"" raises to 2.79",2023-03-22T02:27:43.789Z,167945206378900
"""qipanda @ ZzutxssYJ7"" bets 0.97",2023-03-22T02:27:33.957Z,167945205395700
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:27:26.033Z,167945204603300
"Turn: A♦, 8♥, 2♥ [A♥]",2023-03-22T02:27:22.808Z,167945204280800
"""Joel @ DdWeAYaTSY"" calls 0.78",2023-03-22T02:27:21.960Z,167945204196000
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:27:17.198Z,167945203719800
"""qipanda @ ZzutxssYJ7"" bets 0.78",2023-03-22T02:27:16.164Z,167945203616400
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:27:10.504Z,167945203050400
"Flop:  [A♦, 8♥, 2♥]",2023-03-22T02:27:07.461Z,167945202746100
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:27:06.635Z,167945202663500
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:27:05.727Z,167945202572700
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:27:04.851Z,167945202485100
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:27:03.910Z,167945202391000
"""Andrew @ yhDVFE17BV"" calls 0.24",2023-03-22T02:27:03.039Z,167945202303900
"""qipanda @ ZzutxssYJ7"" calls 0.24",2023-03-22T02:26:58.429Z,167945201842900
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:26:57.081Z,167945201708100
"""Joel @ DdWeAYaTSY"" raises to 0.24",2023-03-22T02:26:51.739Z,167945201173900
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-22T02:26:45.899Z,167945200589911
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-22T02:26:45.899Z,167945200589910
"Your hand is Q♦, J♥",2023-03-22T02:26:45.899Z,167945200589906
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (2.97) | #2 ""Joel @ DdWeAYaTSY"" (5.13) | #3 ""sunny @ WuCshiDEpw"" (7.35) | #5 ""qipanda @ ZzutxssYJ7"" (5.65) | #6 ""Andrew @ yhDVFE17BV"" (6.77) | #7 ""Danial @ kMYSUvj9gu"" (4.97) | #8 ""Dorothy @ wzpnFqlu9P"" (3.95) | #10 ""Fred @ EWw5rDVNJX"" (3.21)",2023-03-22T02:26:45.899Z,167945200589901
"-- starting hand #52 (id: gkkj3cixz3so)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-22T02:26:45.899Z,167945200589900
"Undealt cards: Q♦, J♦, 3♥, A♥ [9♦]",2023-03-22T02:26:42.223Z,167945200222300
"-- ending hand #51 --",2023-03-22T02:26:39.954Z,167945199995402
"""Andrew @ yhDVFE17BV"" collected 1.44 from pot",2023-03-22T02:26:39.954Z,167945199995401
"Uncalled bet of 3.95 returned to ""Andrew @ yhDVFE17BV""",2023-03-22T02:26:39.954Z,167945199995400
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:26:39.106Z,167945199910600
"""Andrew @ yhDVFE17BV"" raises to 4.31",2023-03-22T02:26:25.955Z,167945198595500
"""Dorothy @ wzpnFqlu9P"" bets 0.36",2023-03-22T02:26:17.072Z,167945197707200
"Turn: Q♦, J♦, 3♥ [A♥]",2023-03-22T02:26:09.329Z,167945196932900
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:26:08.466Z,167945196846600
"""Andrew @ yhDVFE17BV"" calls 0.24",2023-03-22T02:26:07.535Z,167945196753500
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T02:25:57.813Z,167945195781300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:25:56.872Z,167945195687200
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:25:47.621Z,167945194762100
"""Dorothy @ wzpnFqlu9P"" bets 0.24",2023-03-22T02:25:46.714Z,167945194671400
"Flop:  [Q♦, J♦, 3♥]",2023-03-22T02:25:40.565Z,167945194056500
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T02:25:39.746Z,167945193974600
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T02:25:37.041Z,167945193704100
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T02:25:34.801Z,167945193480100
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:25:31.876Z,167945193187600
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:25:31.012Z,167945193101200
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:25:30.008Z,167945193000800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:25:25.824Z,167945192582400
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-22T02:25:23.135Z,167945192313500
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-22T02:25:16.819Z,167945191681911
"""Dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-22T02:25:16.819Z,167945191681910
"Your hand is 3♣, A♣",2023-03-22T02:25:16.819Z,167945191681906
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.01) | #2 ""Joel @ DdWeAYaTSY"" (5.17) | #3 ""sunny @ WuCshiDEpw"" (7.35) | #5 ""qipanda @ ZzutxssYJ7"" (5.65) | #6 ""Andrew @ yhDVFE17BV"" (5.97) | #7 ""Danial @ kMYSUvj9gu"" (5.01) | #8 ""Dorothy @ wzpnFqlu9P"" (4.59) | #10 ""Fred @ EWw5rDVNJX"" (3.25)",2023-03-22T02:25:16.819Z,167945191681901
"-- starting hand #51 (id: th6s6iecxktk)  (No Limit Texas Hold'em) (dealer: ""Danial @ kMYSUvj9gu"") --",2023-03-22T02:25:16.819Z,167945191681900
"-- ending hand #50 --",2023-03-22T02:25:13.881Z,167945191388102
"""Dorothy @ wzpnFqlu9P"" collected 1.48 from pot",2023-03-22T02:25:13.881Z,167945191388101
"Uncalled bet of 0.04 returned to ""Dorothy @ wzpnFqlu9P""",2023-03-22T02:25:13.881Z,167945191388100
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:25:13.073Z,167945191307300
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T02:25:12.189Z,167945191218900
"""Dorothy @ wzpnFqlu9P"" bets 0.04",2023-03-22T02:24:56.182Z,167945189618200
"River: 6♠, 5♠, A♥, 9♦ [5♣]",2023-03-22T02:24:44.779Z,167945188477900
"""Dorothy @ wzpnFqlu9P"" calls 0.20",2023-03-22T02:24:43.943Z,167945188394300
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:24:36.419Z,167945187641900
"""Andrew @ yhDVFE17BV"" calls 0.20",2023-03-22T02:24:34.437Z,167945187443700
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:24:21.017Z,167945186101700
"""Joel @ DdWeAYaTSY"" raises to 0.20",2023-03-22T02:24:16.442Z,167945185644200
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T02:24:11.733Z,167945185173300
"""Danial @ kMYSUvj9gu"" bets 0.04",2023-03-22T02:24:09.327Z,167945184932700
"Turn: 6♠, 5♠, A♥ [9♦]",2023-03-22T02:24:03.745Z,167945184374500
"""Joel @ DdWeAYaTSY"" calls 0.12",2023-03-22T02:24:02.937Z,167945184293700
"""Dorothy @ wzpnFqlu9P"" calls 0.12",2023-03-22T02:24:00.987Z,167945184098700
"""Danial @ kMYSUvj9gu"" calls 0.12",2023-03-22T02:23:54.020Z,167945183402000
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-22T02:23:43.738Z,167945182373800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:23:36.938Z,167945181693800
"""sunny @ WuCshiDEpw"" raises to 0.12",2023-03-22T02:23:36.079Z,167945181607900
"""Joel @ DdWeAYaTSY"" calls 0.08",2023-03-22T02:23:31.420Z,167945181142000
"""Dorothy @ wzpnFqlu9P"" raises to 0.08",2023-03-22T02:23:26.695Z,167945180669500
"""Danial @ kMYSUvj9gu"" bets 0.04",2023-03-22T02:23:21.669Z,167945180166900
"Flop:  [6♠, 5♠, A♥]",2023-03-22T02:23:14.836Z,167945179483600
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T02:23:13.984Z,167945179398400
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T02:23:11.125Z,167945179112500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:23:06.826Z,167945178682600
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-22T02:23:05.318Z,167945178531800
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T02:22:57.062Z,167945177706200
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:22:51.944Z,167945177194400
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:22:50.777Z,167945177077700
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:22:47.400Z,167945176740000
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-22T02:22:42.182Z,167945176218211
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-22T02:22:42.182Z,167945176218210
"Your hand is 3♣, 7♠",2023-03-22T02:22:42.182Z,167945176218206
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.01) | #2 ""Joel @ DdWeAYaTSY"" (5.53) | #3 ""sunny @ WuCshiDEpw"" (7.51) | #5 ""qipanda @ ZzutxssYJ7"" (5.69) | #6 ""Andrew @ yhDVFE17BV"" (6.33) | #7 ""Danial @ kMYSUvj9gu"" (5.21) | #8 ""Dorothy @ wzpnFqlu9P"" (3.47) | #10 ""Fred @ EWw5rDVNJX"" (3.25)",2023-03-22T02:22:42.182Z,167945176218201
"-- starting hand #50 (id: o91ovmtimwhr)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-22T02:22:42.182Z,167945176218200
"""Fred @ EWw5rDVNJX"" shows a 2♣, Q♦.",2023-03-22T02:22:38.769Z,167945175876900
"""Jade @ xhsZ8jgTjv"" shows a 10♦, 7♠.",2023-03-22T02:22:38.392Z,167945175839200
"-- ending hand #49 --",2023-03-22T02:22:37.865Z,167945175786502
"""sunny @ WuCshiDEpw"" collected 0.48 from pot",2023-03-22T02:22:37.865Z,167945175786501
"Uncalled bet of 0.36 returned to ""sunny @ WuCshiDEpw""",2023-03-22T02:22:37.865Z,167945175786500
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T02:22:37.030Z,167945175703000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:22:33.219Z,167945175321900
"""sunny @ WuCshiDEpw"" bets 0.36",2023-03-22T02:22:31.694Z,167945175169400
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:22:25.611Z,167945174561100
"River: 7♦, 7♣, Q♣, 7♥ [J♥]",2023-03-22T02:22:24.239Z,167945174423900
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:22:23.422Z,167945174342200
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-22T02:22:20.873Z,167945174087300
"""sunny @ WuCshiDEpw"" bets 0.04",2023-03-22T02:22:17.425Z,167945173742500
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:22:14.823Z,167945173482300
"Turn: 7♦, 7♣, Q♣ [7♥]",2023-03-22T02:22:11.425Z,167945173142500
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T02:22:10.590Z,167945173059000
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:22:08.307Z,167945172830700
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:22:00.452Z,167945172045200
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:21:51.113Z,167945171111300
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:21:50.247Z,167945171024700
"""qipanda @ ZzutxssYJ7"" bets 0.04",2023-03-22T02:21:48.263Z,167945170826300
"""sunny @ WuCshiDEpw"" checks",2023-03-22T02:21:44.622Z,167945170462200
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:21:42.228Z,167945170222800
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T02:21:38.691Z,167945169869100
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T02:21:33.971Z,167945169397100
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T02:21:33.107Z,167945169310700
"Flop:  [7♦, 7♣, Q♣]",2023-03-22T02:21:28.230Z,167945168823000
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T02:21:27.371Z,167945168737100
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:21:26.448Z,167945168644800
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-22T02:21:24.469Z,167945168446900
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T02:21:23.618Z,167945168361800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:21:19.937Z,167945167993700
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:21:18.560Z,167945167856000
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:21:17.669Z,167945167766900
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T02:21:16.786Z,167945167678600
"""Danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-22T02:21:13.912Z,167945167391211
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-22T02:21:13.912Z,167945167391210
"Your hand is 4♣, 9♠",2023-03-22T02:21:13.912Z,167945167391206
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.01) | #2 ""Joel @ DdWeAYaTSY"" (5.65) | #3 ""sunny @ WuCshiDEpw"" (7.15) | #5 ""qipanda @ ZzutxssYJ7"" (5.81) | #6 ""Andrew @ yhDVFE17BV"" (6.37) | #7 ""Danial @ kMYSUvj9gu"" (5.25) | #8 ""Dorothy @ wzpnFqlu9P"" (3.51) | #10 ""Fred @ EWw5rDVNJX"" (3.25)",2023-03-22T02:21:13.912Z,167945167391201
"-- starting hand #49 (id: bvhlmyrl0tpt)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-22T02:21:13.912Z,167945167391200
"Undealt cards: 8♠, 3♦, 5♠ [4♥, 3♣]",2023-03-22T02:21:10.429Z,167945167042900
"""Andrew @ yhDVFE17BV"" shows a 8♦, 5♣.",2023-03-22T02:21:09.328Z,167945166932800
"-- ending hand #48 --",2023-03-22T02:21:07.219Z,167945166721902
"""sunny @ WuCshiDEpw"" collected 0.66 from pot",2023-03-22T02:21:07.219Z,167945166721901
"Uncalled bet of 0.49 returned to ""sunny @ WuCshiDEpw""",2023-03-22T02:21:07.219Z,167945166721900
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:21:06.399Z,167945166639900
"""sunny @ WuCshiDEpw"" bets 0.49",2023-03-22T02:20:55.358Z,167945165535800
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T02:20:51.005Z,167945165100500
"Flop:  [8♠, 3♦, 5♠]",2023-03-22T02:20:34.072Z,167945163407200
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T02:20:33.261Z,167945163326100
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:20:31.838Z,167945163183800
"""Danial @ kMYSUvj9gu"" calls 0.26",2023-03-22T02:20:30.969Z,167945163096900
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:20:26.423Z,167945162642300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:20:25.254Z,167945162525400
"""sunny @ WuCshiDEpw"" raises to 0.26",2023-03-22T02:20:23.290Z,167945162329000
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T02:20:20.888Z,167945162088800
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-22T02:20:16.154Z,167945161615400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:20:10.614Z,167945161061400
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:20:09.708Z,167945160970800
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T02:20:08.835Z,167945160883500
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-22T02:20:04.931Z,167945160493111
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-22T02:20:04.931Z,167945160493110
"Your hand is 8♦, 5♣",2023-03-22T02:20:04.931Z,167945160493106
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.05) | #2 ""Joel @ DdWeAYaTSY"" (5.69) | #3 ""sunny @ WuCshiDEpw"" (6.75) | #5 ""qipanda @ ZzutxssYJ7"" (5.83) | #6 ""Andrew @ yhDVFE17BV"" (6.41) | #7 ""Danial @ kMYSUvj9gu"" (5.51) | #8 ""Dorothy @ wzpnFqlu9P"" (3.51) | #10 ""Fred @ EWw5rDVNJX"" (3.25)",2023-03-22T02:20:04.931Z,167945160493101
"-- starting hand #48 (id: 6zae45btps4o)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-22T02:20:04.931Z,167945160493100
"Undealt cards: 4♥, 7♣, 6♥ [9♦, 7♥]",2023-03-22T02:20:00.860Z,167945160086000
"-- ending hand #47 --",2023-03-22T02:19:59.020Z,167945159902002
"""Andrew @ yhDVFE17BV"" collected 0.82 from pot",2023-03-22T02:19:59.020Z,167945159902001
"Uncalled bet of 0.82 returned to ""Andrew @ yhDVFE17BV""",2023-03-22T02:19:59.020Z,167945159902000
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T02:19:58.198Z,167945159819800
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:19:42.128Z,167945158212800
"""Andrew @ yhDVFE17BV"" raises to 1.02",2023-03-22T02:19:41.266Z,167945158126600
"""Joel @ DdWeAYaTSY"" bets 0.20",2023-03-22T02:19:37.455Z,167945157745500
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T02:19:33.691Z,167945157369100
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T02:19:31.302Z,167945157130200
"Flop:  [4♥, 7♣, 6♥]",2023-03-22T02:19:28.492Z,167945156849200
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-22T02:19:27.673Z,167945156767300
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-22T02:19:25.103Z,167945156510300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:19:24.238Z,167945156423800
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:19:23.307Z,167945156330700
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-22T02:19:15.209Z,167945155520900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:19:11.034Z,167945155103400
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T02:19:10.088Z,167945155008800
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:19:07.289Z,167945154728900
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:19:06.404Z,167945154640400
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:19:02.298Z,167945154229800
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-22T02:19:00.437Z,167945154043711
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-22T02:19:00.437Z,167945154043710
"Your hand is 8♥, A♠",2023-03-22T02:19:00.437Z,167945154043706
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.05) | #2 ""Joel @ DdWeAYaTSY"" (6.01) | #3 ""sunny @ WuCshiDEpw"" (6.77) | #5 ""qipanda @ ZzutxssYJ7"" (5.87) | #6 ""Andrew @ yhDVFE17BV"" (5.91) | #7 ""Danial @ kMYSUvj9gu"" (5.51) | #8 ""Dorothy @ wzpnFqlu9P"" (3.51) | #10 ""Fred @ EWw5rDVNJX"" (3.37)",2023-03-22T02:19:00.437Z,167945154043701
"-- starting hand #47 (id: hpsvwciyyad0)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-22T02:19:00.437Z,167945154043700
"""qipanda @ ZzutxssYJ7"" shows a 10♣, 4♠.",2023-03-22T02:18:58.443Z,167945153844300
"-- ending hand #46 --",2023-03-22T02:18:56.832Z,167945153683202
"""Joel @ DdWeAYaTSY"" collected 1.48 from pot",2023-03-22T02:18:56.832Z,167945153683201
"Uncalled bet of 1.11 returned to ""Joel @ DdWeAYaTSY""",2023-03-22T02:18:56.832Z,167945153683200
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T02:18:55.967Z,167945153596700
"""Joel @ DdWeAYaTSY"" bets 1.11",2023-03-22T02:18:46.917Z,167945152691700
"River: 9♣, 3♦, 6♠, 5♣ [9♦]",2023-03-22T02:18:36.620Z,167945151662000
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T02:18:35.809Z,167945151580900
"""Andrew @ yhDVFE17BV"" calls 0.32",2023-03-22T02:18:32.199Z,167945151219900
"""Joel @ DdWeAYaTSY"" bets 0.32",2023-03-22T02:18:20.598Z,167945150059800
"Turn: 9♣, 3♦, 6♠ [5♣]",2023-03-22T02:18:12.174Z,167945149217400
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T02:18:11.352Z,167945149135200
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T02:18:07.965Z,167945148796500
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T02:18:04.437Z,167945148443700
"Flop:  [9♣, 3♦, 6♠]",2023-03-22T02:18:01.894Z,167945148189400
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T02:18:00.998Z,167945148099800
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T02:18:00.148Z,167945148014800
"""Danial @ kMYSUvj9gu"" calls 0.24",2023-03-22T02:17:59.189Z,167945147918900
"""Andrew @ yhDVFE17BV"" calls 0.24",2023-03-22T02:17:55.806Z,167945147580600
"""sunny @ WuCshiDEpw"" folds",2023-03-22T02:17:54.678Z,167945147467800
"""Joel @ DdWeAYaTSY"" raises to 0.24",2023-03-22T02:17:51.251Z,167945147125100
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-22T02:17:48.424Z,167945146842400
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T02:17:31.335Z,167945145133500
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T02:17:27.927Z,167945144792700
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T02:17:27.022Z,167945144702200
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T02:17:20.238Z,167945144023800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T02:17:19.151Z,167945143915100
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-22T02:17:11.458Z,167945143145811
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-22T02:17:11.458Z,167945143145810
"Your hand is 8♥, K♥",2023-03-22T02:17:11.458Z,167945143145806
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.09) | #2 ""Joel @ DdWeAYaTSY"" (5.09) | #3 ""sunny @ WuCshiDEpw"" (6.81) | #5 ""qipanda @ ZzutxssYJ7"" (5.87) | #6 ""Andrew @ yhDVFE17BV"" (6.47) | #7 ""Danial @ kMYSUvj9gu"" (5.75) | #8 ""Dorothy @ wzpnFqlu9P"" (3.51) | #10 ""Fred @ EWw5rDVNJX"" (3.41)",2023-03-22T02:17:11.458Z,167945143145801
